,sym_1,sym_2,min_trading_qty_symbol_1,min_trading_qty_symbol_2,estimated_trade_qty_symbol_1,estimated_trade_qty_symbol_2,estimated_trade_value_symbol_1,estimated_trade_value_symbol_2,std,each_z_score_revenue,p_value,hedge_ratio,initial_intercept,trading_oppotunities,estimated_returns,win_rate,recent_trade_qty,peak_loss,recent_z_score
0,AVAXUSDT,BNBUSDT,1.0,0.01,18.872935712206637,0.8823642960376537,237.1384372238764,212.87038641908396,0.04518032009771258,0.852685276661047,0.001127845304251342,0.04675289046139007,1.2601829133933098,6,18.98832654723249,1.0,18.87177419314301,-7.654841248979534,1.1886307901013569
1,SANDUSDT,XLMUSDT,1.0,1.0,758.4475613488363,985.9026962443957,310.3567421039438,139.64325789605618,0.001535044049593899,1.1642504159775349,0.0029848324119240723,1.2998956638360721,0.2245273915524047,7,30.996292638510504,1.0,758.3312616633109,-5.596094104824795,0.684527097045443
2,MTLUSDT,OPUSDT,1.0,0.1,156.08871611240127,130.33466443714914,229.4660215568411,220.4871518283252,0.03805565199749402,5.940057861109181,0.0299324546615283,0.8350037573715043,0.07585882030576807,8,60.49377212955416,0.875,156.13204135663125,-53.7419787250889,-0.572942883524921
3,ATOMUSDT,MATICUSDT,0.01,1.0,25.646087007720638,331.9727909438425,223.99292392543205,226.00707607456795,0.03465170609734494,0.8886806695384721,0.006170966406059053,12.94438371217814,-0.06345105444335641,7,16.720881353358806,1.0,25.638350969917298,-5.87762826547076,-1.3033573928661124
4,AXSUSDT,SOLUSDT,1.0,1.0,45.70379567575671,7.926926436065586,268.23557682101614,181.77235010541997,0.02856490690887031,1.3055246688600197,0.014273012678388099,0.1734413152969344,1.9059093677443366,6,23.29146406502898,1.0,45.688076641935176,-3.909642570432178,-1.0584119113036514
5,AXSUSDT,FTMUSDT,1.0,1.0,48.03049463739403,708.4240496128717,281.89097302686554,168.10902697313446,0.04595723335990747,2.2073486504425017,0.0010571650022404245,14.74946395953478,2.3996880549582422,9,22.987312535307886,1.0,48.020243810448136,-6.056364564798439,-1.9463981923157985
6,DYDXUSDT,XLMUSDT,0.1,1.0,167.44443580208758,871.872838988415,326.6840942498729,123.48335018592921,0.021450728914779383,3.59180520067876,0.012494397599332763,5.206938258724421,1.215707705897652,6,40.29155526580125,0.8333333333333334,167.41848600107625,-25.11464890751831,0.2336658675792307
7,1000SHIBUSDT,LDOUSDT,1.0,1.0,35515.348394942455,83.66471203238403,293.4633237874095,156.53667621259052,5.5660166408703656e-05,1.9767902017255834,0.007377222277134849,0.0023557339520368682,0.003855264239158981,7,31.711801687602073,1.0,35504.786625169065,-8.72836625634403,-0.4053218647847426
9,MKRUSDT,LDOUSDT,0.001,1.0,0.19748122180686437,99.50031409194506,263.81516421179015,186.06558735193727,30.991027554864896,6.12014598658492,0.0011629590575348554,503.8469641901237,369.21794759604904,7,18.664749100330607,0.8571428571428571,0.1973767467896978,-59.87704915992151,1.4178424801379208
10,MKRUSDT,STMXUSDT,0.001,1.0,0.25902825908023996,16143.501350109853,346.03585130529257,104.12558370820855,33.06901161932906,8.565808509259034,0.011076752990065667,62323.32104393688,923.6959223501881,7,16.268430814207996,0.8571428571428571,0.25895372982044246,-112.21730667585331,1.6443255262713432
14,MKRUSDT,ETHUSDT,0.001,0.001,0.12108488633787372,0.15641904333181328,161.80573361330065,288.20208733886597,30.601430413212356,3.70537072336017,0.002039433963983966,1.291813107833653,-1072.4401662926778,7,6.009162380129636,0.8571428571428571,0.12103408913551367,-35.645780020775135,1.2273892706253209
16,MKRUSDT,GALAUSDT,0.001,1.0,0.15988354078001835,10049.473333747426,213.63638719026054,236.36361280973946,19.89898857978857,3.181520752077745,0.017534229965771368,62854.95858247451,-152.82174794680623,7,38.3394527933757,0.8571428571428571,0.1598008114827161,-39.473183815324326,0.44161079639333906
22,MKRUSDT,LINAUSDT,0.001,1.0,0.21675832966637015,11843.982267340933,289.61080426723714,160.36751989979624,32.38060971308545,7.018766874987043,0.013985857874723494,54641.41694379607,583.5986381612124,5,12.960738349554006,0.8,0.21673744982299242,-72.6654902816744,1.3683962918095773
23,MKRUSDT,FTMUSDT,0.001,1.0,0.22673414968023253,619.7239890949909,302.91682397279067,147.06050261224135,32.519460461118065,7.373272215711547,0.012628671751524883,2733.262677761596,653.6871107528275,6,7.503226702550685,0.8333333333333334,0.22669988261015503,-69.08997335447322,1.3412644352877174
