,sym_1,sym_2,min_trading_qty_symbol_1,min_trading_qty_symbol_2,estimated_trade_qty_symbol_1,estimated_trade_qty_symbol_2,estimated_trade_value_symbol_1,estimated_trade_value_symbol_2,std,each_z_score_revenue,p_value,hedge_ratio,initial_intercept,trading_oppotunities,estimated_returns,win_rate,recent_trade_qty,peak_loss,recent_z_score
25,ETCUSDT,LDOUSDT,0.01,1.0,5.505952025324358,7.211908904530758,104.18362422318751,14.615654585922035,0.12849095249149275,0.7074650201063905,0.033905114142984374,1.309838674830426,16.15411022786989,17,32.11892531950615,0.9411764705882353,5.5071735680373175,-7.004441800677156,0.27165245660718285
17,EOSUSDT,MATICUSDT,0.1,1.0,117.14692233189619,40.45117011247496,88.79736712757732,30.00263287242268,0.007759807761882546,0.9090375971916999,0.00894577541131745,0.345302883825409,0.4993632612460197,14,30.917178786521106,0.8571428571428571,117.15490053528181,-10.544499023397318,-0.9807297925958637
32,MASKUSDT,DYDXUSDT,1.0,0.1,21.75743553863437,19.094104572820314,79.52342689370862,39.27657310629139,0.05345344620624296,1.1630099101501912,0.019360429929168806,0.8775898491766267,1.8527069863494312,10,30.29812937547289,0.7,21.761420999195135,-10.679217257975894,-1.0642420834941393
33,MASKUSDT,GALAUSDT,1.0,1.0,25.661304684822127,957.7913204509816,93.79206862302487,25.007931376975133,0.05545705318211649,1.4231003386286758,0.042627761313398474,37.32434232065705,2.710158202643489,10,30.15357899144236,0.6,25.6689187641261,-17.96535058645739,-0.8602617015441953
22,ETCUSDT,DOGEUSDT,0.01,1.0,4.265826319045164,551.3361351671458,80.71369978265355,38.086300217346434,0.10933544434401933,0.4664060160872154,0.00013162709084520185,129.2448622921323,9.926253199515664,18,26.540518671101857,1.0,4.266087890475379,-3.194592449283665,-0.049902137164266995
23,ETCUSDT,AVAXUSDT,0.01,1.0,4.594416136872937,2.283374097171825,86.93094772577284,31.869052274227165,0.09040655075897958,0.41536531568607804,0.00974000251352383,0.4969889598911998,11.85554933681367,19,26.23193606117764,0.9473684210526315,4.594949245685121,-5.232745245397115,0.05804847551248285
26,DOGEUSDT,AVAXUSDT,1.0,1.0,986.5609920008817,3.6286263556798306,68.15163332742091,50.64836667257908,0.0008366579908361006,0.825414137404728,0.0029663284502479004,0.0036780557766838886,0.017330294842278486,13,25.56175609090576,0.9230769230769231,986.5092004043415,-4.44007517827071,0.1731636529202381
35,MASKUSDT,APTUSDT,1.0,0.1,20.490788666412872,5.8467533891824,74.87334178707263,43.92665821292737,0.04643845369963864,0.9515605407542944,0.004794563142098867,0.28533569324083685,1.5218854077184094,11,25.49311122312394,0.7272727272727273,20.49381448154614,-9.761533157982418,-0.8671001613062729
16,EOSUSDT,FILUSDT,0.1,0.1,87.7895417359006,12.14462109186154,66.54447263581265,52.34331690592323,0.0059849064647842795,0.5254121958756408,0.005641374430657134,0.13833790280391822,0.1633067262370763,14,24.785143873207815,0.8571428571428571,87.74264203848526,-8.013569263588572,-0.8805742165514163
31,FILUSDT,LDOUSDT,0.1,1.0,22.81272653636281,10.115445255508064,98.30003864518736,20.499961354812644,0.030105033429961615,0.6867778950057748,0.0058186784413578555,0.4434123750786362,3.3994892690408056,12,24.17323618236388,0.8333333333333334,22.818079651926464,-7.277995707019114,-0.9488206690055064
