,sym_1,sym_2,p_value,hedge_ratio,initial_intercept,trading_oppotunities,estimated_return,current_z_score,total_score
97,CELOUSDT,GMTUSDT,0.004854685317533871,2.5021161783017316,-0.03916134249741321,5,26.032690535062592,1.1102697886149993,26.032690535062592
18,ETHUSDT,LTCUSDT,0.025353507016997723,8.705584859926025,1019.0403181126484,5,24.475581302725267,1.5343558832590753,24.475581302725267
44,LINKUSDT,DOGEUSDT,1.1077499299915407e-05,104.18448724179063,-0.660322379169923,9,23.958404351534895,-0.6651040737357414,23.958404351534895
93,DYDXUSDT,GMTUSDT,0.03746089198585609,5.691388943174585,0.6259800593521067,5,22.772293838887638,-0.631226091366088,22.772293838887638
55,BNBUSDT,LDOUSDT,0.013225247617487718,34.79747912745405,167.59148697988257,6,22.54641855616717,-0.5234542148632516,22.54641855616717
47,LINKUSDT,1000XECUSDT,0.03521140039800823,-27.963457547623236,7.209523198524691,2,21.73766281683149,-1.078126645025215,21.73766281683149
56,ATOMUSDT,1000XECUSDT,0.040669730211794965,-41.224955113475005,10.797761708645341,2,21.435101040358447,0.3096177541157191,21.435101040358447
37,LTCUSDT,APTUSDT,0.03015294364609451,14.06675967797692,-3.112387156602876,5,20.58368524194741,-0.6989767453877992,20.58368524194741
73,YFIUSDT,MASKUSDT,0.0447843011089998,1208.3674972512958,2826.8917484479807,3,20.21975944925443,0.9121959808230246,20.21975944925443
1,BTCUSDT,LTCUSDT,3.2710266052103414e-05,68.47135241349733,23559.137933564274,3,19.05225535869623,0.4022623493941854,19.05225535869623
92,NKNUSDT,INJUSDT,0.036540728721889924,0.015962473751446948,-0.03193889701856694,4,18.80080753764248,0.5771541681385336,18.80080753764248
29,EOSUSDT,MATICUSDT,0.03429443242731316,1.002431333857155,0.04657758379040958,5,18.583067436296904,-1.8544625327183388,18.583067436296904
50,LINKUSDT,OPUSDT,0.002558076827342395,4.32981383592843,0.9300513971264717,7,17.957746490251616,-1.6345693660048064,17.957746490251616
4,BTCUSDT,DOGEUSDT,0.0019768977560779685,191086.41037668395,17709.143012627002,4,17.752224434936572,-0.626791885686105,17.752224434936572
3,BTCUSDT,BNBUSDT,0.00030614548993242716,75.87840145981004,12376.701569564077,5,17.526482331518228,0.0799090603564548,17.526482331518228
101,GMTUSDT,APTUSDT,0.044252402586485974,0.02938777374891366,0.0049743976039423755,4,17.34906712846018,0.061901708923361,17.34906712846018
12,BTCUSDT,ARPAUSDT,0.014337105093681931,117898.51578727849,24474.38319355933,3,17.175891793674545,-0.8131852942763053,17.175891793674545
23,XRPUSDT,DOGEUSDT,0.0010702352280885755,5.925348039658577,0.07994149081057299,9,16.7254500973471,0.14841186425764896,16.7254500973471
52,ADAUSDT,1000XECUSDT,0.02030348718829444,-0.6065468528650076,0.30703432911279854,3,16.469896578886907,-0.41604317890708686,16.469896578886907
53,BNBUSDT,FTMUSDT,0.00858355622671082,166.24886092018158,189.89497031280044,5,16.22770814365533,-0.2717893243485725,16.22770814365533
2,BTCUSDT,LINKUSDT,0.014410578369662861,1826.4028949334697,18968.392862675726,5,16.01270680935429,-0.37401368315262856,16.01270680935429
20,ETHUSDT,SOLUSDT,0.034898006421796544,-19.16257032352007,2277.3385216861884,3,16.001770074160753,0.009752122651414891,16.001770074160753
94,DYDXUSDT,OPUSDT,0.008632171683460284,1.37956018711002,0.18132918265682957,7,14.717542461540544,-2.649035703560658,14.717542461540544
26,XRPUSDT,CELOUSDT,0.012953687565690104,0.3641615448556271,0.28698652688005644,5,14.608153625706272,-0.37538721520825885,14.608153625706272
16,BTCUSDT,LDOUSDT,0.00011273882663056481,2678.8443948541844,25016.422675267764,4,14.267365019098285,-0.20239079317028832,14.267365019098285
87,GRTUSDT,GMTUSDT,0.027796993046035057,0.4633957131306684,0.017151320608226196,3,14.152916031575332,-0.0061468277377090584,14.152916031575332
70,DOTUSDT,OPUSDT,0.031040873153814503,2.8991798631613923,1.6086031647932588,4,14.052212053566803,-1.6096621310474433,14.052212053566803
27,XRPUSDT,ARPAUSDT,0.00758154447540603,3.8954140926375453,0.27774831528881416,8,13.981316731984208,-0.48802565115892105,13.981316731984208
15,BTCUSDT,OPUSDT,0.0038112107516342264,7950.9681196697875,20614.309841340175,4,13.774876342804848,-1.2051675234111203,13.774876342804848
34,LTCUSDT,DOTUSDT,0.02841664569128717,35.31228394413429,-82.95018536570747,6,13.705233760025893,-1.0119790822140646,13.705233760025893
10,BTCUSDT,DYDXUSDT,0.04728067156735496,5531.999820659051,20002.837081531292,5,13.474024865361272,0.314631065818301,13.474024865361272
69,DOTUSDT,DYDXUSDT,0.0014581279089857168,2.0415070680282406,1.3399936039668532,7,12.825281852149065,0.9043226413968688,12.825281852149065
11,BTCUSDT,CELOUSDT,0.0054946116545786135,11349.443300110324,24587.037289669188,2,12.7689951858883,-0.7788112227718422,12.7689951858883
60,DOGEUSDT,FTMUSDT,0.0070929902307932235,0.06545499168429907,0.04765861984677905,6,12.447062361912106,0.704451889637957,12.447062361912106
13,BTCUSDT,GMTUSDT,0.005005203174896752,32551.042841291597,23231.98900433407,2,12.40206264978229,-0.06930149633051289,12.40206264978229
0,BTCUSDT,ETHUSDT,0.0025909512030902783,7.884461504343556,15507.89671804014,5,11.540584758913385,-0.5338253217990396,11.540584758913385
74,SOLUSDT,FILUSDT,0.019205768307895027,-7.8883086939310765,55.62301299500844,6,11.37633262515645,0.30161527218091067,11.37633262515645
17,BTCUSDT,APTUSDT,0.004969461918060092,971.0454567585595,23288.609636260095,3,11.118252755648477,-0.021240619776158827,11.118252755648477
89,SANDUSDT,GMTUSDT,0.029032711151947974,1.3279117739154178,0.1307981000674412,5,10.690965698207293,-0.28656344540683903,10.690965698207293
49,LINKUSDT,GMTUSDT,0.004886621355936661,18.273715485638906,2.235496043829852,4,10.513659124009541,0.5413848102431899,10.513659124009541
21,ETHUSDT,FTMUSDT,0.03664983350263091,1662.1336415830492,1412.7114221375593,4,10.491604806404254,0.6827747223896826,10.491604806404254
19,ETHUSDT,BNBUSDT,0.04581593611018839,9.257505544068305,-310.28427363683977,6,10.440388581938198,0.6951400584326468,10.440388581938198
8,BTCUSDT,SFPUSDT,0.00559446668955726,12080.50910854411,24983.11340747832,2,10.310686060733687,-1.2356689585706968,10.310686060733687
33,LTCUSDT,BNBUSDT,0.028622911428284315,1.020020035894741,-142.41233433113732,4,10.056129038644308,-0.7358315139610822,10.056129038644308
46,LINKUSDT,DYDXUSDT,0.037944018410732375,2.9446003355982096,0.7243482906111904,8,9.946716040897742,0.8951375091695056,9.946716040897742
5,BTCUSDT,SOLUSDT,0.04449777417801466,-110.926505124379,32640.793751424386,2,9.900205850017336,-0.39016569024937514,9.900205850017336
24,XRPUSDT,FTMUSDT,0.03852613960031839,0.3917031650284482,0.36123921630529754,4,9.780308748756905,0.727380364700094,9.780308748756905
86,AXSUSDT,GMTUSDT,0.04329055414192246,16.569457686984247,2.3050006594066668,4,9.326004593598585,-0.7856822064420673,9.326004593598585
6,BTCUSDT,FTMUSDT,0.014850975773789809,12476.00654024485,26825.019184536668,3,9.31109081569614,-0.11549184691194547,9.31109081569614
9,BTCUSDT,XEMUSDT,0.002988530238945114,246114.10486359528,23438.36981038588,3,9.069794018842243,-0.5921860840994095,9.069794018842243
22,XRPUSDT,LINKUSDT,0.009985421115084905,0.055227892100567076,0.12776865585916528,9,8.413468391357272,0.5870156042619925,8.413468391357272
54,BNBUSDT,DYDXUSDT,0.03978179735172988,69.99659795663456,105.9564146640299,3,8.269503681727171,0.23286440924499174,8.269503681727171
7,BTCUSDT,SANDUSDT,0.0045376332010500335,25824.985898468305,19472.15948689757,3,8.25584858381257,0.16631438749537675,8.25584858381257
14,BTCUSDT,APEUSDT,0.002621676290590022,2453.1274792974455,25442.648403433628,3,7.712700460105863,-1.026881100925491,7.712700460105863
88,GRTUSDT,APTUSDT,0.03529093109953637,0.013707424864479806,0.018805672677246196,4,7.508551977130527,0.03433490317981451,7.508551977130527
28,XRPUSDT,GMTUSDT,0.013975703704647477,1.0327709973577235,0.24606683945704422,4,6.587388589271213,1.0250731679574592,6.587388589271213
100,GMTUSDT,OPUSDT,0.04518177578075486,0.22699231908586073,-0.05923206094521056,4,6.479866664555857,-2.114895784539497,6.479866664555857
38,ETCUSDT,SOLUSDT,0.011046067128329003,-0.11100915086899732,21.37680821789456,4,5.008709853065488,-1.1758031125530908,5.008709853065488
43,ETCUSDT,FLOWUSDT,0.004979917200346283,16.79276081749994,8.748786130821218,4,4.41466037128874,-1.7173382328076574,4.41466037128874
80,FTMUSDT,LDOUSDT,0.012292204356400415,0.20028945211885688,-0.11613608594677734,5,3.997946317394471,-0.43284704313839023,3.997946317394471
31,EOSUSDT,OPUSDT,0.03578039889500375,0.3666292303145007,0.27836141061859104,4,3.3063125966482225,0.12655564120357166,3.3063125966482225
98,CELOUSDT,APTUSDT,0.013074022583104635,0.07387933924226645,-0.029249986793015475,3,1.5828265327422297,1.0085468678883163,1.5828265327422297
61,DOGEUSDT,LDOUSDT,0.014363201414764897,0.013656968941184205,0.038964044422702605,3,-0.4939721241748831,0.6573893399505386,-0.4939721241748831
32,EOSUSDT,INJUSDT,0.024218847838334504,0.041886714795380135,0.38579598463982306,4,-3.199930102653628,-0.34787937444150135,-3.199930102653628
58,ONTUSDT,CELOUSDT,0.04712907015314306,0.25812290847473374,0.05977923425813093,3,-7.126804842349232,1.37861393714719,-7.126804842349232
96,GALAUSDT,INJUSDT,0.0457932687772374,0.0016952819663703105,0.010383692171092055,5,-7.339293235582184,-0.42745710160699796,-7.339293235582184
99,FLOWUSDT,APTUSDT,0.03645404391025776,0.05393864291241635,0.22331050027664862,7,-9.1315834572658,0.349142846314956,-9.1315834572658
84,BELUSDT,APTUSDT,0.036441703821603055,-0.07914807511445898,1.2865619453613653,6,-12.578288152919264,-0.2517198167135614,-12.578288152919264
95,GALAUSDT,OPUSDT,0.04511600156971926,0.01616944334519841,0.004402824610617283,4,-17.796281921595437,0.3004325469335681,-17.796281921595437
45,LINKUSDT,SOLUSDT,0.044793754831612055,-0.06576723759354876,7.589059754197206,3,-19.672611144110665,-0.2107734517724468,-19.672611144110665
51,ADAUSDT,MASKUSDT,0.0020411394705613013,0.05183765948736411,0.1084880687249907,6,-20.244413087936387,0.16257678445633786,-20.244413087936387
59,DOGEUSDT,SOLUSDT,0.04274666760039313,-0.0006796649454281921,0.08017216419948438,3,-24.30968418564592,-0.0005801990475811519,-24.30968418564592
57,ONTUSDT,COMPUSDT,0.0464659641701384,0.001375210060078164,0.11193714862594839,3,-32.27349222868186,-0.7137788455471038,-32.27349222868186
