,sym_1,sym_2,min_trading_qty_symbol_1,min_trading_qty_symbol_2,estimated_trade_qty_symbol_1,estimated_trade_qty_symbol_2,estimated_trade_value_symbol_1,estimated_trade_value_symbol_2,std,each_z_score_revenue,p_value,hedge_ratio,initial_intercept,trading_oppotunities,estimated_returns,win_rate,recent_trade_qty,peak_loss,recent_z_score
0,LINKUSDT,1000SHIBUSDT,0.01,1.0,58.94964458970123,2760.0504720305426,423.5531963770033,26.446803622996658,0.03372168497030718,1.9878813439654777,0.01040931224130269,46.820476887365935,6.739599373223985,8,21.803198802855267,0.625,59.004345424134826,-11.451108130746578,-0.9340214857136141
1,LINKUSDT,CRVUSDT,0.01,0.1,55.13967424139783,87.51453752123025,396.1785594244434,53.82144057555661,0.03458255311456258,1.9068707131728184,0.020694099461744185,1.5871428100590044,6.2000076002768605,7,10.57365337082904,0.5714285714285714,55.15877253374746,-12.488521594849807,-1.93550862931481
2,LINKUSDT,DOGEUSDT,0.01,1.0,46.312084907776224,1558.5227959275273,332.75233006237215,117.24766993762789,0.026060386432328397,1.2069108291834523,0.0037775290405150904,33.65261570562195,4.650568410051883,8,24.336035186964388,0.75,46.33588269025911,-5.277820678658377,-0.9430499908086895
3,LINKUSDT,DYDXUSDT,0.01,0.1,52.50607738776789,35.12498018777777,377.2036599537245,72.74383396888777,0.03294150534160193,1.7296292287357202,0.006414808644364758,0.6689698018835566,5.8235894642171555,8,16.81745541654554,0.625,52.55107119740325,-8.54541993420154,-1.7051944076574626
4,LINKUSDT,TOMOUSDT,0.01,1.0,47.63550439038452,72.56398038203693,342.2134635405224,107.78653645947766,0.03755169461419002,1.7887939136606275,0.003988117458372189,1.5233171415034783,4.891325995137073,10,9.240477523944978,0.6,47.64612481316849,-8.91826499589211,-0.3827581416259634
5,LTCUSDT,NEARUSDT,0.001,1.0,2.773233832288604,161.54125311491703,230.84398419970339,219.2114804769424,0.4850953973464857,1.3452829678087577,0.0033512374553545552,58.25013788383128,4.127723978165214,7,3.380821695283882,0.5714285714285714,2.7707621477809945,-3.8003127845159588,-0.2980573675783549
6,LTCUSDT,TRXUSDT,0.001,1.0,3.056482039634561,2536.356309438713,254.42156497918083,195.57843502081917,0.7058897809599818,2.1575394374657586,0.0026428284372417865,829.8286319202338,18.722578912376605,8,16.871704351252706,0.625,3.058037661974719,-3.4060146065361985,1.9307508372971858
7,LTCUSDT,CELOUSDT,0.001,0.1,3.3502627374860188,345.70531258921994,278.8758702683362,171.12412973166386,0.5239784349890427,1.7554654259900302,0.01945644679174056,103.18752279369929,32.3736010674798,8,0.018061259714532873,0.5,3.348936616814726,-9.341858124364835,-2.054308246583358
8,LTCUSDT,XLMUSDT,0.001,1.0,3.9450979855711634,862.0546089250469,328.38995631894363,121.61004368105637,0.6111371869654942,2.410996085205199,0.0067318787776446355,218.51285115805314,52.515728598169886,10,2.303939475062241,0.5,3.9467524146576904,-5.433635805037201,-0.968741387307187
11,NEARUSDT,XLMUSDT,1.0,1.0,245.04780293296596,832.8261710029434,332.5298685800348,117.47013141996517,0.004616527997587402,1.1312700429873177,0.0036335577779215956,3.3986273740669573,0.8794305465607912,10,0.167462354901037,0.5,244.63457263104013,-9.57017125175981,-0.5052032272692173
15,BCHUSDT,ATOMUSDT,0.001,0.01,1.3532906408974916,16.692137060042075,307.33230454782034,142.66769545217963,0.8723359551164068,1.1805240837774076,0.009466774954101607,12.334480528862581,121.10513979163449,9,11.356004159772771,0.2222222222222222,1.3530898767936872,-2.5146093301881165,0.10524115448307785
16,BCHUSDT,APTUSDT,0.001,0.1,1.295011956389601,23.03868548897911,294.0972152960784,155.90278470392164,0.9288072950012061,1.202816552208445,0.02985288223337134,17.790326471741068,106.44077683179617,5,14.531650808425413,0.6,1.294680537081795,-7.351779817528196,-0.11739674142193876
17,BCHUSDT,SANDUSDT,0.001,1.0,1.442862590621276,300.73828489629904,327.65966570418556,122.34033429581444,1.0475524800183096,1.5114742851309606,0.015293105222286262,208.43168770964215,142.3627830309616,6,2.0669143442889313,0.5,1.442430746281007,-5.577232659809443,0.7141606335412375
18,BCHUSDT,GMTUSDT,0.001,1.0,1.3297154396452453,714.7992313421595,301.96507918903876,148.03492081096124,0.898316959606321,1.1945059308836992,0.016341559183522408,537.5580443984773,115.70327684747684,8,21.0272531946996,0.625,1.3292538724824978,-3.8451056662786502,0.16171531707919068
19,BCHUSDT,TRXUSDT,0.001,1.0,1.228949752903804,2216.5452031263803,279.0944888844539,170.91780061307517,1.0778258710534816,1.3245938379045035,0.005356074773226947,1803.609299639023,86.92576174577589,5,12.535211992079553,1.0,1.229097809639647,-1.1942656981440987,2.5210205331432327
20,BCHUSDT,CELOUSDT,0.001,0.1,1.2795284129941813,322.0587826444878,290.58090259097855,159.41909740902145,1.480968754207449,1.894941599765027,0.0008947104137522016,251.70115753103823,103.21598179269623,6,4.843449727828226,0.5,1.2786133271017381,-3.711808040995723,-1.4474190446738324
21,BCHUSDT,BNBUSDT,0.001,0.01,1.128504330656958,0.7900675660010801,256.28333349219514,193.71666650780483,1.2916398656221872,1.4576211820038096,0.02977608217508513,0.7001014923364475,56.33728793136805,5,0.7053329203085392,0.4,1.1286628586423026,-7.184809124806301,-0.7698696199760159
22,BCHUSDT,GALAUSDT,0.001,1.0,1.858674076396489,1141.371409589089,422.1048827496427,27.895117250357334,1.2751547678455695,2.370097110387943,0.01604916062642515,614.0782959656524,211.83853446008567,7,2.0980552602157476,0.5714285714285714,1.858297008471868,-5.068504015412154,0.9700600112793859
