,sym_1,sym_2,p_value,hedge_ratio,initial_intercept,trading_oppotunities,estimated_return,current_z_score,total_score
63,MKRUSDT,OCEANUSDT,0.042666282292386885,-771.2473419396191,1240.0296177689102,6,116.71870011304908,0.9500292926114718,116.71870011304908
65,MKRUSDT,MTLUSDT,0.004136883211075767,-273.723163770534,1346.0613907913332,4,113.82114796853935,0.19583984861971207,113.82114796853935
66,MKRUSDT,FLOWUSDT,0.0014704790115750129,1304.599606021378,161.78524892866434,4,92.72232085868005,0.5400424294268317,92.72232085868005
62,MKRUSDT,STORJUSDT,0.003397556159758093,299.8680084121918,852.4819838296532,3,87.5924474930784,0.5714174762830927,87.5924474930784
64,MKRUSDT,GRTUSDT,0.0027926885740293464,4415.495816972354,441.84611395014053,2,71.65157863764937,0.5493435478386789,71.65157863764937
67,MKRUSDT,APTUSDT,0.002473331295100071,65.35413477136105,489.6741819451065,2,71.52781965462891,0.5839444854173784,71.52781965462891
72,YFIUSDT,LINAUSDT,0.020162037819426954,317050.2465617839,2791.9472761298566,6,66.64014999162,-1.4482763653177957,66.64014999162
78,STORJUSDT,GMTUSDT,0.0013428129233763113,6.579813866717402,-1.06343374152081,5,66.21503056974223,-0.2789887853005111,66.21503056974223
75,STORJUSDT,GRTUSDT,0.0443981433647436,11.942710149864237,-1.0390283511423952,3,64.97523723227211,-0.4403226512225019,64.97523723227211
91,NKNUSDT,1000XECUSDT,0.008017269899650781,-1.4506450692061272,0.1487246394081284,4,54.4649036355803,0.11294684934158129,54.4649036355803
71,YFIUSDT,AVAXUSDT,0.030245722994379096,165.02278967023832,4803.654691015895,6,48.197673005365225,-0.5941024463274625,48.197673005365225
85,AXSUSDT,CELOUSDT,0.03236762311366341,5.678942171366182,3.044817012946742,5,44.998893651993164,-1.478517264921556,44.998893651993164
77,STORJUSDT,CELOUSDT,0.022378485004722764,2.336056666404131,-0.8108698277219758,2,42.66611645392277,-1.2436124194447133,42.66611645392277
68,DOTUSDT,AAVEUSDT,0.005956334042172188,0.03892546473960436,2.2790175368895373,8,37.40200682792962,0.17125196052224337,37.40200682792962
83,AAVEUSDT,OPUSDT,0.0035143035873878106,65.27022219757681,-5.924265782813918,4,37.324691797185025,-1.5121339751397826,37.324691797185025
76,STORJUSDT,SANDUSDT,0.022952469809262674,4.608273462891155,-1.565242464467609,4,37.16957374866075,-0.2111153281389951,37.16957374866075
36,LTCUSDT,LDOUSDT,0.0019372100452436298,38.19170821320683,23.144896769582488,10,36.97645610243885,-1.537725167750139,36.97645610243885
30,EOSUSDT,GALAUSDT,0.007899331296898586,23.802113260565715,0.15119117296677007,6,36.49806504629373,-0.03283659100049379,36.49806504629373
90,XEMUSDT,APTUSDT,0.03307659148868357,0.0038853477218579744,-0.0001698663164878678,7,35.75276256961143,1.3231000188364115,35.75276256961143
25,XRPUSDT,DYDXUSDT,0.04269599097627647,0.1621357363512583,0.16868790028076347,8,31.766187229082878,1.0426766523459514,31.766187229082878
79,STORJUSDT,APTUSDT,0.022136279200888627,0.1974583585610091,-1.0605396218088652,5,30.834023169524286,-0.17817158650179019,30.834023169524286
42,ETCUSDT,BELUSDT,0.008399824618595089,-4.492332201119824,22.290057598632647,4,30.564446513458968,-1.4139399767479826,30.564446513458968
41,ETCUSDT,OCEANUSDT,0.022685564842639047,-4.967008332529281,20.86649336001176,3,30.093655685831596,-1.0413653072499554,30.093655685831596
48,LINKUSDT,CELOUSDT,0.02749581093220527,6.354231899834233,3.004959505773809,4,28.84700178371518,-0.7640995261909036,28.84700178371518
40,ETCUSDT,TOMOUSDT,0.01793906246169598,-1.9132156472710502,21.081901392447417,2,28.697165510897875,-0.46558885139706796,28.697165510897875
81,AAVEUSDT,SANDUSDT,0.04251912465587002,195.60425201656273,-8.382607830101705,4,27.7258856665932,-0.1951106788518492,27.7258856665932
82,AAVEUSDT,DYDXUSDT,0.00034598457313867766,46.25201337680511,-12.516583189057176,9,27.322128560525773,0.1711726012458142,27.322128560525773
39,ETCUSDT,STORJUSDT,0.045306203375434236,4.133335571394096,17.535743520255906,3,25.03535005019149,-1.1197181761565655,25.03535005019149
18,ETHUSDT,LTCUSDT,0.025353507016997723,8.705584859926025,1019.0403181126484,4,24.525404587904383,1.5343558832590753,24.525404587904383
35,LTCUSDT,FTMUSDT,0.041337604097936034,181.47280274272975,47.905765593760634,6,24.426366269332803,-0.8876940091637252,24.426366269332803
93,DYDXUSDT,GMTUSDT,0.03746089198585609,5.691388943174585,0.6259800593521067,4,24.156702224632532,-0.631226091366088,24.156702224632532
1,BTCUSDT,LTCUSDT,3.2710266052103414e-05,68.47135241349733,23559.137933564274,3,23.832072997948764,0.4022623493941854,23.832072997948764
55,BNBUSDT,LDOUSDT,0.013225247617487718,34.79747912745405,167.59148697988257,6,22.78868250478394,-0.5234542148632516,22.78868250478394
73,YFIUSDT,MASKUSDT,0.0447843011089998,1208.3674972512958,2826.8917484479807,3,22.762156151650956,0.9121959808230246,22.762156151650956
47,LINKUSDT,1000XECUSDT,0.03521140039800823,-27.963457547623236,7.209523198524691,2,21.73766281683149,-1.078126645025215,21.73766281683149
56,ATOMUSDT,1000XECUSDT,0.040669730211794965,-41.224955113475005,10.797761708645341,2,21.62768209504657,0.3096177541157191,21.62768209504657
97,CELOUSDT,GMTUSDT,0.004854685317533871,2.5021161783017316,-0.03916134249741321,3,21.540264857923308,1.1102697886149993,21.540264857923308
44,LINKUSDT,DOGEUSDT,1.1077499299915407e-05,104.18448724179063,-0.660322379169923,7,21.293917144103983,-0.6651040737357414,21.293917144103983
101,GMTUSDT,APTUSDT,0.044252402586485974,0.02938777374891366,0.0049743976039423755,3,21.047881166219064,0.061901708923361,21.047881166219064
3,BTCUSDT,BNBUSDT,0.00030614548993242716,75.87840145981004,12376.701569564077,5,19.349074212815452,0.0799090603564548,19.349074212815452
29,EOSUSDT,MATICUSDT,0.03429443242731316,1.002431333857155,0.04657758379040958,5,18.87532233212337,-1.8544625327183388,18.87532233212337
52,ADAUSDT,1000XECUSDT,0.02030348718829444,-0.6065468528650076,0.30703432911279854,3,18.334133124563426,-0.41604317890708686,18.334133124563426
20,ETHUSDT,SOLUSDT,0.034898006421796544,-19.16257032352007,2277.3385216861884,2,17.647101022442364,0.009752122651414891,17.647101022442364
4,BTCUSDT,DOGEUSDT,0.0019768977560779685,191086.41037668395,17709.143012627002,4,16.954174979890183,-0.626791885686105,16.954174979890183
50,LINKUSDT,OPUSDT,0.002558076827342395,4.32981383592843,0.9300513971264717,6,16.86949439464379,-1.6345693660048064,16.86949439464379
12,BTCUSDT,ARPAUSDT,0.014337105093681931,117898.51578727849,24474.38319355933,3,16.759615029492622,-0.8131852942763053,16.759615029492622
70,DOTUSDT,OPUSDT,0.031040873153814503,2.8991798631613923,1.6086031647932588,4,16.419950894961424,-1.6096621310474433,16.419950894961424
23,XRPUSDT,DOGEUSDT,0.0010702352280885755,5.925348039658577,0.07994149081057299,8,15.854999676711339,0.14841186425764896,15.854999676711339
37,LTCUSDT,APTUSDT,0.03015294364609451,14.06675967797692,-3.112387156602876,4,15.769252572745025,-0.6989767453877992,15.769252572745025
53,BNBUSDT,FTMUSDT,0.00858355622671082,166.24886092018158,189.89497031280044,4,15.522985538571037,-0.2717893243485725,15.522985538571037
74,SOLUSDT,FILUSDT,0.019205768307895027,-7.8883086939310765,55.62301299500844,6,15.227452872111108,0.30161527218091067,15.227452872111108
2,BTCUSDT,LINKUSDT,0.014410578369662861,1826.4028949334697,18968.392862675726,4,14.371795898626187,-0.37401368315262856,14.371795898626187
16,BTCUSDT,LDOUSDT,0.00011273882663056481,2678.8443948541844,25016.422675267764,3,14.226245267911656,-0.20239079317028832,14.226245267911656
92,NKNUSDT,INJUSDT,0.036540728721889924,0.015962473751446948,-0.03193889701856694,4,14.1893099041508,0.5771541681385336,14.1893099041508
26,XRPUSDT,CELOUSDT,0.012953687565690104,0.3641615448556271,0.28698652688005644,4,13.906407325841451,-0.37538721520825885,13.906407325841451
94,DYDXUSDT,OPUSDT,0.008632171683460284,1.37956018711002,0.18132918265682957,5,13.784856219888702,-2.649035703560658,13.784856219888702
15,BTCUSDT,OPUSDT,0.0038112107516342264,7950.9681196697875,20614.309841340175,4,13.194620392543262,-1.2051675234111203,13.194620392543262
86,AXSUSDT,GMTUSDT,0.04329055414192246,16.569457686984247,2.3050006594066668,4,13.167611009605064,-0.7856822064420673,13.167611009605064
87,GRTUSDT,GMTUSDT,0.027796993046035057,0.4633957131306684,0.017151320608226196,3,13.041156792018148,-0.0061468277377090584,13.041156792018148
34,LTCUSDT,DOTUSDT,0.02841664569128717,35.31228394413429,-82.95018536570747,6,12.424710610677376,-1.0119790822140646,12.424710610677376
69,DOTUSDT,DYDXUSDT,0.0014581279089857168,2.0415070680282406,1.3399936039668532,7,12.269422050641897,0.9043226413968688,12.269422050641897
10,BTCUSDT,DYDXUSDT,0.04728067156735496,5531.999820659051,20002.837081531292,4,12.08104023869328,0.314631065818301,12.08104023869328
13,BTCUSDT,GMTUSDT,0.005005203174896752,32551.042841291597,23231.98900433407,1,11.910922900367694,-0.06930149633051289,11.910922900367694
11,BTCUSDT,CELOUSDT,0.0054946116545786135,11349.443300110324,24587.037289669188,1,11.666593037146233,-0.7788112227718422,11.666593037146233
49,LINKUSDT,GMTUSDT,0.004886621355936661,18.273715485638906,2.235496043829852,3,11.459850718808429,0.5413848102431899,11.459850718808429
27,XRPUSDT,ARPAUSDT,0.00758154447540603,3.8954140926375453,0.27774831528881416,6,11.335865228136546,-0.48802565115892105,11.335865228136546
17,BTCUSDT,APTUSDT,0.004969461918060092,971.0454567585595,23288.609636260095,2,11.120185343978092,-0.021240619776158827,11.120185343978092
89,SANDUSDT,GMTUSDT,0.029032711151947974,1.3279117739154178,0.1307981000674412,5,10.827812756654149,-0.28656344540683903,10.827812756654149
46,LINKUSDT,DYDXUSDT,0.037944018410732375,2.9446003355982096,0.7243482906111904,7,10.78498857360194,0.8951375091695056,10.78498857360194
8,BTCUSDT,SFPUSDT,0.00559446668955726,12080.50910854411,24983.11340747832,2,10.558243526158314,-1.2356689585706968,10.558243526158314
54,BNBUSDT,DYDXUSDT,0.03978179735172988,69.99659795663456,105.9564146640299,1,10.512334802398007,0.23286440924499174,10.512334802398007
21,ETHUSDT,FTMUSDT,0.03664983350263091,1662.1336415830492,1412.7114221375593,4,10.491604806404254,0.6827747223896826,10.491604806404254
33,LTCUSDT,BNBUSDT,0.028622911428284315,1.020020035894741,-142.41233433113732,4,10.276185409893989,-0.7358315139610822,10.276185409893989
24,XRPUSDT,FTMUSDT,0.03852613960031839,0.3917031650284482,0.36123921630529754,4,10.241617423794334,0.727380364700094,10.241617423794334
5,BTCUSDT,SOLUSDT,0.04449777417801466,-110.926505124379,32640.793751424386,2,9.954795057241137,-0.39016569024937514,9.954795057241137
0,BTCUSDT,ETHUSDT,0.0025909512030902783,7.884461504343556,15507.89671804014,4,9.752153659809172,-0.5338253217990396,9.752153659809172
6,BTCUSDT,FTMUSDT,0.014850975773789809,12476.00654024485,26825.019184536668,3,9.54716100655059,-0.11549184691194547,9.54716100655059
19,ETHUSDT,BNBUSDT,0.04581593611018839,9.257505544068305,-310.28427363683977,6,9.13389885627457,0.6951400584326468,9.13389885627457
9,BTCUSDT,XEMUSDT,0.002988530238945114,246114.10486359528,23438.36981038588,2,8.60826567141071,-0.5921860840994095,8.60826567141071
22,XRPUSDT,LINKUSDT,0.009985421115084905,0.055227892100567076,0.12776865585916528,9,8.118329534603431,0.5870156042619925,8.118329534603431
7,BTCUSDT,SANDUSDT,0.0045376332010500335,25824.985898468305,19472.15948689757,2,7.506233675449916,0.16631438749537675,7.506233675449916
14,BTCUSDT,APEUSDT,0.002621676290590022,2453.1274792974455,25442.648403433628,3,7.067373760593512,-1.026881100925491,7.067373760593512
28,XRPUSDT,GMTUSDT,0.013975703704647477,1.0327709973577235,0.24606683945704422,3,6.810529070308553,1.0250731679574592,6.810529070308553
100,GMTUSDT,OPUSDT,0.04518177578075486,0.22699231908586073,-0.05923206094521056,3,5.816432839629907,-2.114895784539497,5.816432839629907
43,ETCUSDT,FLOWUSDT,0.004979917200346283,16.79276081749994,8.748786130821218,4,5.145232065527761,-1.7173382328076574,5.145232065527761
38,ETCUSDT,SOLUSDT,0.011046067128329003,-0.11100915086899732,21.37680821789456,4,4.692811295626564,-1.1758031125530908,4.692811295626564
31,EOSUSDT,OPUSDT,0.03578039889500375,0.3666292303145007,0.27836141061859104,4,4.242930087752777,0.12655564120357166,4.242930087752777
88,GRTUSDT,APTUSDT,0.03529093109953637,0.013707424864479806,0.018805672677246196,3,3.74813195510401,0.03433490317981451,3.74813195510401
80,FTMUSDT,LDOUSDT,0.012292204356400415,0.20028945211885688,-0.11613608594677734,5,2.754422109951993,-0.43284704313839023,2.754422109951993
