,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
0,LINKUSDT,SNXUSDT,1.4556218401803027,0.271262979570413,8.373239274793493e-05,0,0.0,0.0,0.0,0.7776100040512286,1,67.39211365332677,1.0,-10.134593157505456
34,XRPUSDT,INJUSDT,0.06628996210691926,0.014597235862995061,0.00015512217295870237,1,44.446185901751065,1.0,-1.9231172226924222,0.6828356014977909,1,43.93123510890542,1.0,-6.278304468104603
7,MASKUSDT,SNXUSDT,0.7002549996595258,0.1032707171556851,0.021575273041646855,0,0.0,0.0,-6.558794566300783,0.6891827316927597,1,21.683052047903523,1.0,-25.23849830104581
6,MASKUSDT,GALAUSDT,85.74538969540865,0.07684664821064427,0.02860752632362206,0,0.0,0.0,0.0,-1.17291991471148,1,13.74907447950585,1.0,-21.090127118015676
8,MASKUSDT,AVAXUSDT,0.34404952869101574,0.08524406057462651,0.01456657911402358,1,11.439858037089444,1.0,-1.1202513086461956,0.9094210904683447,1,12.533572431864275,1.0,-0.5806659718747035
29,AVAXUSDT,INJUSDT,0.6721886670305784,0.1352044398934006,0.02242595204259689,1,8.211852305630506,1.0,-0.7672592027626761,-0.5930570804317403,1,9.966371486565956,1.0,-1.1832305646029344
38,LDOUSDT,MATICUSDT,2.4168970333649127,0.025937300471033636,0.002343869781339708,0,0.0,0.0,0.0,-0.47759266301253706,1,7.7143560036594225,1.0,-14.500713288994925
25,ETHUSDT,XRPUSDT,408.35184102170786,9.604893082876805,0.023454317667480212,0,0.0,0.0,0.0,-1.5674864740088985,1,7.148935479227789,1.0,-9.48112316946302
5,APTUSDT,EOSUSDT,14.882671298893108,0.13876313836951212,0.0014075816899090977,0,0.0,0.0,-4.241982461523626,0.2654002846034618,1,3.2767039510283564,1.0,-4.061004922887301
20,SNXUSDT,FTMUSDT,14.454194735957815,0.1240329796867647,0.012085556376388652,0,0.0,0.0,-20.39058410586005,-1.585984486018554,1,2.716521400193564,1.0,-63.80691619337835
