,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
37,SUSHIUSDT,UNIUSDT,0.03862875857721305,0.017923852211506826,0.00320956189223982,1,-29.288125429785612,0.0,-34.59319842513969,-1.4369333184877742,1,70.15944595889279,1.0,-16.21724517641669
35,BTCUSDT,TOMOUSDT,18.321999517766244,303.852724299705,0.01535404705048332,1,-4.448410765697764,0.0,-24.02488925327275,-2.245296568344966,1,61.17722325708212,1.0,-1.4561494603138958
16,DOTUSDT,AAVEUSDT,0.017520982034380586,0.0794209754738364,0.013233788726713396,1,3.4526456596740127,1.0,-23.10792103306752,0.2670823109619975,1,50.732679233181535,1.0,-3.512759950089289
31,BTCUSDT,KNCUSDT,415.8985315595162,318.56805353574697,0.008107118893566441,2,21.006624262234048,1.0,-19.7792511754017,-2.226317230540221,1,46.71229498481107,1.0,-5.46016080455764
15,XRPUSDT,AAVEUSDT,0.002452112323961801,0.020722168697066053,8.130891415070636e-05,1,42.95034249522951,1.0,-6.838916093234033,-0.40592511712829543,1,43.6871023992298,1.0,-28.98208666041549
19,DYDXUSDT,LDOUSDT,0.15532860960160844,0.04282017882636003,0.006946132108023144,1,-2.1630632226572386,0.0,-61.54285401606734,-0.9103069687320369,1,42.47232681438419,1.0,-27.45026595363479
10,ETHUSDT,AAVEUSDT,3.877554891190508,9.144588390694334,0.010298557201621072,0,0.0,0.0,-10.527179402749695,-1.2589270916793514,1,32.92016955872624,1.0,-4.306489042363269
36,BTCUSDT,UNIUSDT,32.96560867529422,301.9410318914077,0.01835321447514502,2,11.763334402983709,1.0,-9.676529902642793,-2.245017949613419,1,28.96487620302072,1.0,-1.198910217870555
8,HBARUSDT,STMXUSDT,0.9566863649747075,0.0009929128782343697,0.00815953419750721,2,7.966025756471218,1.0,-17.345577405600878,-1.9243994630678776,1,25.663565550175456,1.0,-86.87367069629867
39,LDOUSDT,APEUSDT,0.4950430686465858,0.025619056518912022,0.002603172794018584,1,22.838459106990204,1.0,-16.158260456407305,-0.3251017502741124,1,20.895359346906368,1.0,-10.768237970947588
22,DYDXUSDT,MATICUSDT,0.6300690167915832,0.03862473252878502,0.007583559114939991,2,59.3850928856153,1.0,-8.769068852174938,-0.8370007924862245,1,19.675437917285127,1.0,-17.193234986168072
25,DYDXUSDT,SOLUSDT,0.005838898960406066,0.04726701046157599,0.0029312452963861533,1,-7.935980730034866,0.0,-17.83902085643465,-0.9799903883931075,1,18.802906951330236,1.0,-11.159257606025099
41,EOSUSDT,ADAUSDT,1.5342673775543858,0.012600877260556516,0.00020381365704761028,1,7.700568440138757,1.0,-6.258644691791211,-0.30220301258554577,1,7.133589050280318,1.0,-11.724140155339299
40,ETCUSDT,ADAUSDT,55.86998684627338,0.12850280698347574,0.005349424691145291,1,-21.816291847540864,0.0,-38.3061471259059,-0.028775050246222036,1,5.754956776031908,1.0,-7.7965581455472
24,DYDXUSDT,STMXUSDT,15.77502930012365,0.04437528274011219,0.0038664587078616145,1,57.93416892839795,1.0,-43.96806275503219,-0.9094140760113099,1,5.722058962080681,1.0,-9.225163794711728
20,DYDXUSDT,FILUSDT,0.06310706393184018,0.045132861185796645,0.005900629325318341,1,39.2587295458944,1.0,-9.318993300357336,-0.9648866151916309,1,4.826840834059738,1.0,-12.70921887810301
5,MASKUSDT,APEUSDT,0.8030942905680107,0.08730564330252022,0.0015806624085694073,0,0.0,0.0,-9.501544672833298,0.8341253582300086,1,1.521176124101095,1.0,-29.546363535940067
2,APTUSDT,FTMUSDT,15.073530860916193,0.16116263678541407,0.0074802936701219005,1,8.110737276968386,1.0,-18.402745750973967,-2.2367408624393335,2,0.5358800661420862,0.5,-12.4791206983246
32,BTCUSDT,APEUSDT,869.7616514390011,251.9140635748833,0.013758477402922329,1,19.03353826533775,1.0,-9.734041079856953,-2.222154329468013,0,0.0,0.0,-1.0613115095954426
33,BTCUSDT,SOLUSDT,119.86200862303508,257.7836473472687,0.0013395465374969541,1,15.573286391076621,1.0,-11.922374628783919,-2.1399176783039575,0,0.0,0.0,-0.04075736364843402
38,LDOUSDT,FILUSDT,0.429490693458764,0.02706935206695171,0.0009623300001602269,0,0.0,0.0,-11.996378192608326,-0.6965470563495331,0,0.0,0.0,-23.353332569723186
29,DYDXUSDT,ADAUSDT,1.9093466553745433,0.04471995366521577,0.0055346573983073265,1,-15.686477789600804,0.0,-88.82036823863447,-0.7867965949524014,0,0.0,0.0,-0.49815610592817855
28,DYDXUSDT,MTLUSDT,0.1986791773236571,0.044189703200165215,0.005732927400942612,1,42.916002235938315,1.0,-30.88295043238398,-1.1505790727483627,0,0.0,0.0,-80.03150319763343
27,DYDXUSDT,EOSUSDT,1.6599751123235924,0.030175422917724938,0.02362186527963554,1,-8.949402889289729,0.0,-65.66918969037138,-0.5972801473404251,0,0.0,0.0,-18.462516581215517
