,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
26,XRPUSDT,APEUSDT,0.11993356338945702,0.003841608481529909,0.0005390336650075046,1,0.8009434766035819,1.0,-6.321126147833399,-1.7845496483662802,1,20.53281298419554,1.0,-8.627256996700883
21,XLMUSDT,APEUSDT,0.06703641706023997,0.0016725789311322762,0.0022109350527562237,1,-2.4183116804690057,0.0,-3.4491721151765207,-1.229795591679034,1,19.554224774036207,1.0,-3.6784823818521875
22,XLMUSDT,SOLUSDT,0.0069705860514137664,0.0018234027774709479,0.003322577354783465,1,2.572144763844712,1.0,-3.346745857299483,-0.9838446166895876,1,13.541231324371484,1.0,-2.7272985576926985
4,MASKUSDT,SNXUSDT,0.23561881757705927,0.024102460354230523,0.00254495994450307,1,2.786128261971208,1.0,-3.382138590858732,-1.1148382513746036,2,12.358856187675906,1.0,-0.8731114796842101
27,XRPUSDT,SOLUSDT,0.012643146020036734,0.0038470403440423336,0.00234670531380214,1,0.10678278087346782,1.0,-0.7898847668201866,-1.8996929825340958,1,8.870906500710259,1.0,-3.7097595715877336
1,APTUSDT,XLMUSDT,11.862199423460094,0.04585420207343988,0.008415279487505842,2,2.390391809699652,0.5,-2.0833697392333486,0.17426483386940636,1,8.790176472666982,1.0,-0.8927891342507862
34,EOSUSDT,ADAUSDT,1.9563311275101603,0.0036582650253911882,0.0045722246245471256,1,10.417059052289705,1.0,-1.776150080687784,1.1456070567472485,1,8.588194689355419,1.0,-2.722405983526128
32,ETCUSDT,ADAUSDT,47.01350717774875,0.11612512468360674,0.016546134520588743,0,0.0,0.0,-5.602099162044653,0.8567462534865273,1,8.370409966193314,1.0,-0.2643604448980721
12,MASKUSDT,MATICUSDT,2.9992700726975254,0.013888416708293704,8.928322196155333e-06,1,3.5847269267365984,1.0,-1.331049090930545,-1.0983285205508961,2,7.928343228539273,1.0,-0.4933561360287948
13,MASKUSDT,APEUSDT,0.5069128884715075,0.02201626717704059,0.001130482943524019,2,8.170241224666556,1.0,-16.497930576455325,-1.3214303376827328,1,7.222648130244559,1.0,-2.455812612384922
30,DOTUSDT,LDOUSDT,1.575146880394178,0.02158871514781097,0.01599304861358208,2,2.3269074160554446,0.5,-8.13243476994505,-1.1274194371769903,1,4.984837242694202,1.0,-1.2986541145080466
2,APTUSDT,XRPUSDT,6.908532077743826,0.04222440147583376,0.0005531808052895705,0,0.0,0.0,-3.244212436984295,0.7191867385083203,1,3.860449692054172,1.0,-1.985691845358
20,XLMUSDT,DOTUSDT,0.07287470666350827,0.0023823850469713646,0.00916071028443687,1,-0.5595151563924365,0.0,-1.8864440592364686,0.7801630304024547,1,3.237457329504294,1.0,-0.45040522133647565
24,COMPUSDT,AVAXUSDT,15.6840852884879,1.5715565154713065,0.02308824178568497,1,7.594191508042695,1.0,-1.2421393038181026,-1.8835569136699468,1,3.146003451668137,1.0,-7.643040391356113
6,MASKUSDT,XLMUSDT,6.804945435628905,0.025600922725702763,0.002194456611708529,1,27.170712032390544,1.0,-5.569991798968353,-1.2021130855577034,1,2.4025139202512955,1.0,-0.03121635272359291
9,MASKUSDT,DOTUSDT,0.6103152207332492,0.018718602537326937,0.00143234671912442,1,2.62585756298257,1.0,-6.278894403091007,-0.9985030050259577,1,2.0778408735733627,1.0,-0.8758183277325545
28,XRPUSDT,EOSUSDT,0.8485196650217772,0.0076100115442939015,0.02882624696686127,0,0.0,0.0,-2.0115310536653253,-2.0814215001457126,1,1.338322911603141,1.0,-13.556726985361795
10,MASKUSDT,LDOUSDT,0.9936613548281119,0.02164035239332888,0.0022315130667101704,2,30.08090209627735,0.5,-10.725068270552716,-1.140358489152701,2,0.6439477808381429,0.5,-6.904256807297342
14,MASKUSDT,SOLUSDT,0.05364674536006428,0.02181517381001539,0.002192022250175068,1,12.040136945688468,1.0,-7.087197713921381,-1.2843830563997618,1,0.5081642198889404,1.0,-2.7884745400500064
5,MASKUSDT,ETHUSDT,0.002554975889473464,0.02328529422079452,0.008644412535237728,1,13.484593926257475,1.0,-4.786075691323011,-1.1066880261623633,1,0.40900300561561376,1.0,-5.511816756250797
29,XRPUSDT,ADAUSDT,1.9283372209860021,0.006553720225036501,0.022702983415894825,0,0.0,0.0,-2.9340371773821357,0.3117796382962309,1,0.3081510536361394,1.0,-8.420664828418978
23,CRVUSDT,FILUSDT,0.8412339609502868,0.023881636729367457,0.000655384903412279,0,0.0,0.0,-0.6842864679945038,-1.280507722366729,0,0.0,0.0,-22.765095187380737
25,XRPUSDT,DOTUSDT,0.137252128601663,0.004263386617544966,0.0003227776995295045,0,0.0,0.0,-0.25503758392778864,-0.15129968199591284,0,0.0,0.0,-21.49692278123778
0,APTUSDT,SNXUSDT,0.38311222710766624,0.05170483038545993,0.02833861640733018,1,17.548144495093858,1.0,-0.6459659655956237,0.37029711465357595,0,0.0,0.0,-1.2164815070432764
19,XLMUSDT,XRPUSDT,0.5069855172889046,0.0019366082830130416,0.000329274722376535,0,0.0,0.0,0.0,0.6287476339776945,0,0.0,0.0,0.0
18,ETHUSDT,LDOUSDT,351.1261204229869,6.239458639045684,0.02778330450638161,1,-2.9005247682560444,0.0,-6.27023908705516,0.07120509853722704,0,0.0,0.0,-0.19671399390672706
15,MASKUSDT,AAVEUSDT,0.008539005731076736,0.026523040341276026,0.006406020792659056,1,29.936400683094114,1.0,-9.630401010970495,-0.9844354251938626,0,0.0,0.0,-8.210772205088466
11,MASKUSDT,FILUSDT,0.483027161288218,0.022881899380532797,0.0095782616179197,1,0.25939149069438644,1.0,-0.24064362557491256,-1.4316441878037292,0,0.0,0.0,-8.236591673093056
8,MASKUSDT,XRPUSDT,3.7550298388991843,0.02498600673568394,0.0029566651308742782,2,6.639469231986461,0.5,-4.4429153476111996,-0.7607968708949091,0,0.0,0.0,-1.306295148974132
3,APTUSDT,AAVEUSDT,0.015130438253758084,0.04409578713585193,0.018672601488913695,3,19.785051274273286,0.6666666666666666,-7.443013059444248,0.08930739842019707,0,0.0,0.0,-17.25056503778614
33,APEUSDT,SOLUSDT,0.10271818050990145,0.016471430813472816,0.0012380436275067853,1,-1.0920163028798329,0.0,-2.570204278120139,0.07468424405195191,1,-1.3721754068811411,0.0,-10.160913485521155
16,SNXUSDT,FILUSDT,1.779015051144599,0.06510821917667421,0.004288414522814464,1,64.2926224656618,1.0,-16.066617822827332,-1.5998315937657055,1,-3.6158527871060357,0.0,-2.815852787106036
31,FILUSDT,APEUSDT,1.0214076597604629,0.02819385410785933,0.0065168497533049045,1,-1.5671873926428845,0.0,-15.825767582509581,1.0415839842850927,1,-10.544421687146077,0.0,-9.744421687146076
7,MASKUSDT,CRVUSDT,0.5158516210112574,0.024565204870361373,0.0010759279946733996,2,15.318928941971148,1.0,-5.548676875764632,-1.13893256309075,2,-22.321022110634374,0.0,-17.0901828325
17,SNXUSDT,SOLUSDT,0.20452251059391036,0.05157923364329111,0.029912334266764682,1,-147.46452032856888,0.0,-308.07244946007904,-1.238947280812172,1,-28.111674021273494,0.0,-41.264495445289185
