,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
47,LDOUSDT,ETCUSDT,0.028120949529125326,0.01154977806666512,0.007295800531259219,0,0.0,0.0,0.0,-0.14809483749474392,1,8.28952329284369,1.0,-6.2981863888657585
50,LDOUSDT,SOLUSDT,0.01165769613937,0.011400696620122854,0.0034783894063796193,0,0.0,0.0,-2.062938881159,0.13884302831623443,1,6.53759029883907,1.0,-7.25114129429733
10,BNBUSDT,FILUSDT,32.40316081027197,2.2364768796389844,0.0013610360072003327,1,9.592809850286802,1.0,-1.6205352841035383,-0.2129917250789707,1,6.251095616361679,1.0,-1.0332024396872213
52,LDOUSDT,EOSUSDT,1.0511065079247703,0.00820403602173427,0.003893108971613792,0,0.0,0.0,-1.5201311202024286,0.16288763030525136,1,6.009632390740195,1.0,-6.350577051421838
15,BNBUSDT,MTLUSDT,37.530229412116675,2.215978210212381,0.0006364298290656349,0,0.0,0.0,-2.3342642280835224,-0.7134877812737034,1,3.955641087259581,1.0,-0.7306783451301819
7,BNBUSDT,COMPUSDT,0.39743878064057003,1.665605016573089,2.4258241003178814e-07,1,13.077860546751499,1.0,-3.0429229295873266,-1.1676019246278113,1,3.532121368547255,1.0,-0.2336476997413824
25,CRVUSDT,OGNUSDT,0.49842028182439413,0.009250435113588293,0.02539445000829099,0,0.0,0.0,-11.625158986645413,0.49942735248341213,1,3.2218500682425883,1.0,-17.13729014134368
48,LDOUSDT,MATICUSDT,0.13342708965994943,0.012646762600340934,0.0030844756501965634,0,0.0,0.0,-1.5983103052544743,-0.4070099623080648,1,2.583800653236228,1.0,-7.484590962347457
46,LDOUSDT,FILUSDT,0.09991601662631344,0.013402915754602809,0.0075467278223249135,0,0.0,0.0,-1.2512555314422038,-0.14622405338002048,1,1.3450466097333191,1.0,-5.431491234894693
27,CRVUSDT,SUSHIUSDT,0.45811172561415603,0.009562570546615842,0.022973276003154037,0,0.0,0.0,0.0,-0.3301397865372443,2,1.1808165262746941,1.0,-10.944582444223883
56,MATICUSDT,AAVEUSDT,0.004951292185868575,0.008460412740703296,0.0021240250807858805,0,0.0,0.0,-10.755029356139914,-1.2578176143973434,1,0.8532885954086618,1.0,0.0
39,AVAXUSDT,AAVEUSDT,0.04786486510917236,0.11239412851872022,0.0013054300063845994,1,2.5434963479959096,1.0,-3.8545593932822966,0.26275747962644747,1,0.2093427300768187,1.0,-2.477249652840464
37,AVAXUSDT,KNCUSDT,1.929387371221567,0.10377263738304028,0.0003138146245257357,0,0.0,0.0,-5.525787913338556,0.3337934060805496,0,0.0,0.0,-1.1105288854516724
40,DOTUSDT,AAVEUSDT,0.030009751280208108,0.060085751962905054,4.2319456219145956e-05,1,0.016614755388955293,1.0,-2.5985210446350973,0.25285780228837856,0,0.0,0.0,-4.244613219179776
36,AVAXUSDT,DOTUSDT,1.6738334179892207,0.019127686121983112,0.003613900417302618,1,2.176501245469533,1.0,-0.2427385048391799,0.19305155016142095,0,0.0,0.0,-0.37713861740675914
41,DYDXUSDT,SOLUSDT,0.0720188281486263,0.010252735052631471,7.1001757843240134e-06,1,3.9021336491600342,1.0,-1.7360708903542421,0.7175840966481549,0,0.0,0.0,-0.6701515497385212
34,CRVUSDT,TOMOUSDT,0.0010385231657228334,0.0088084902115689,0.02503355651944897,0,0.0,0.0,-32.04895329488917,0.3438646609230767,0,0.0,0.0,-14.32299810419358
33,CRVUSDT,STMXUSDT,0.18619519607234025,0.008826660774681524,0.025172394029656667,1,-19.026383394151853,0.0,-18.226383394151853,0.3360696205582827,0,0.0,0.0,0.0
49,LDOUSDT,APEUSDT,0.5276163752568548,0.00955347488940814,0.023563629626132128,0,0.0,0.0,-13.545291556275977,0.13628855575737822,0,0.0,0.0,-7.69268738629893
43,BTCUSDT,ETCUSDT,609.0126645074046,96.84929899838221,0.024762691031839933,1,0.47020014737029503,1.0,-1.0285780173169528,1.8111419480817847,0,0.0,0.0,-0.6283357143625042
1,NEARUSDT,APEUSDT,0.8479872696875854,0.010321256053470753,0.016104537963035497,1,5.380319511029563,1.0,-2.7107487145576634,-1.7735536729341368,0,0.0,0.0,0.0
29,CRVUSDT,FILUSDT,0.01856451456725261,0.008665383731747259,0.02663549949012435,0,0.0,0.0,-3.8382380237179934,0.47001843407770966,0,0.0,0.0,-90.009510978659
28,CRVUSDT,LDOUSDT,0.07575118264822223,0.00939084646625097,0.017574106107658024,0,0.0,0.0,-10.20680995968226,0.4224717105737755,0,0.0,0.0,-49.37138312912986
51,LDOUSDT,TOMOUSDT,0.10306031667496962,0.01379676478587134,0.004231291716199418,1,5.359966444296054,1.0,-17.36119811132813,-0.744803333447858,0,0.0,0.0,-14.779820841545042
59,AAVEUSDT,ADAUSDT,267.82750134528476,1.4056319894376585,0.018653667479480433,1,7.398599672134487,1.0,-14.703179833464706,2.2897473651126754,0,0.0,0.0,-8.600223102874434
53,LDOUSDT,MTLUSDT,0.13042514862016585,0.01373425884031827,0.002547187072233232,0,0.0,0.0,-3.2208313125618035,-0.21923080847751616,0,0.0,0.0,0.0
13,BNBUSDT,INJUSDT,6.60869315888055,1.833263491110769,0.0006399798137846832,1,8.922659315006566,1.0,-8.734590608568942,-0.9272923340257532,0,0.0,0.0,-0.6040182866752054
2,APTUSDT,QTUMUSDT,0.4735122766323784,0.01534208522895398,0.007480455731192309,0,0.0,0.0,-9.805003059711611,-0.7463194355988119,0,0.0,0.0,-2.3780780305044056
3,APTUSDT,DYDXUSDT,1.5683064128122808,0.026318005848740743,0.0023473522827542176,0,0.0,0.0,-0.34287015333847204,-0.7048693075064689,0,0.0,0.0,-0.8923114708864013
5,BNBUSDT,XLMUSDT,512.7972098155582,1.2238762016278468,3.357596787744022e-07,1,7.576621415812254,1.0,0.0,-0.597614275632713,0,0.0,0.0,-5.248214816866771
8,BNBUSDT,DOTUSDT,29.957878765058,0.890652480529335,7.417481109246746e-07,1,3.152290151683724,1.0,-5.2142392962633535,-1.607668663132683,0,0.0,0.0,-0.15529124762319024
9,BNBUSDT,OGNUSDT,311.36175489666886,1.6758723019027693,0.0003461442962160056,0,0.0,0.0,0.0,-0.9166035948368204,0,0.0,0.0,-3.5587570884543265
11,BNBUSDT,KNCUSDT,32.59705425094677,2.2163277218178994,8.36636924411944e-06,0,0.0,0.0,0.0,-1.1616261074300465,0,0.0,0.0,-1.0363677429847191
45,BTCUSDT,AAVEUSDT,35.34269026860335,157.8065443741194,0.007227979828794999,0,0.0,0.0,-3.2337337176186485,-0.06400093038333927,0,0.0,0.0,0.0
12,BNBUSDT,MATICUSDT,173.14758027180633,1.1397256419249753,2.7694928501155696e-06,0,0.0,0.0,-6.256483333711314,-0.5447838538965916,0,0.0,0.0,-1.404117177281639
14,BNBUSDT,AAVEUSDT,0.819996452025475,2.4893834474242955,5.851076777529948e-06,0,0.0,0.0,0.0,-1.4826836373092165,0,0.0,0.0,-1.821769680190545
16,BNBUSDT,ADAUSDT,292.69276984360556,1.2136316495937893,2.855579125928294e-07,0,0.0,0.0,-0.3627357645250474,0.15376358811759921,0,0.0,0.0,-0.7557288446013127
17,SNXUSDT,AAVEUSDT,0.046511120753164485,0.058677100853382555,0.0031814433145925373,0,0.0,0.0,-2.9936237793946496,-0.21548114762959536,0,0.0,0.0,-1.6857134339692974
57,APEUSDT,SOLUSDT,0.023174397501170074,0.0060966515634490286,0.016690745775649662,0,0.0,0.0,-7.4326472685396485,0.05345311828309484,0,0.0,0.0,0.0
19,FTMUSDT,ETCUSDT,0.025170031852872372,0.0011930098805077818,0.014562793833151073,0,0.0,0.0,-5.240415748972245,2.034466041136432,0,0.0,0.0,-1.5022133192805467
20,FTMUSDT,MATICUSDT,0.40952286281567013,0.0006108860520911464,0.013565919663676927,0,0.0,0.0,-6.663790425075608,0.6821441646994502,0,0.0,0.0,-0.9381647460814347
