,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
14,XRPUSDT,FILUSDT,0.055189046240214125,0.009046613005430009,0.018339034194384252,0,0.0,0.0,-14.459141881722848,-0.4846908781146957,1,38.53659735450472,1.0,-3.9694916650454326
11,MASKUSDT,LDOUSDT,1.2105660689517275,0.0554029798500882,0.0038534595451055796,0,0.0,0.0,0.0,1.9136409777030736,1,29.033252205557034,1.0,-1.1349896686923628
6,APTUSDT,OGNUSDT,5.973883007242607,0.10261214313074615,0.005183498088183881,1,-37.50480291936111,0.0,-36.704802919361114,-1.0643747631860554,1,28.37075726106781,1.0,-0.20496685417869456
4,APTUSDT,COMPUSDT,0.01171167162998772,0.11453060884821109,0.00112909311438195,0,0.0,0.0,-7.1739180381352305,-0.31937092726716276,1,23.39955483725314,1.0,-0.7831370578657859
23,EOSUSDT,ADAUSDT,1.574012724544803,0.005715196505571024,0.0020116708543415026,0,0.0,0.0,-1.6198204392025284,0.12347777396174749,1,5.309300473791296,1.0,-5.480805448686185
19,DOTUSDT,SOLUSDT,0.05974957368592866,0.0474526776603911,0.02855948460616511,1,-4.7919900591339895,0.0,-8.972020751457883,0.34081447929477177,1,4.87495233285297,1.0,0.0
2,APTUSDT,ETHUSDT,0.004497543604614165,0.10092531687189168,0.0020175579566630436,0,0.0,0.0,-1.6357480137671865,-1.309779779589643,1,2.039806381941437,1.0,-4.962537246848816
21,LDOUSDT,APEUSDT,0.43779460396873904,0.02495550267082546,0.013686073025703075,1,-20.826021045152466,0.0,-25.851617346513457,-0.2788319825746517,0,0.0,0.0,-0.9624883950470563
20,LDOUSDT,FILUSDT,0.40974272035057174,0.02217129310119895,0.010266876732998432,0,0.0,0.0,-7.212695444130656,-0.505040410264794,0,0.0,0.0,-10.974118489745045
18,XRPUSDT,AAVEUSDT,0.0019339685315913182,0.007549668530380393,0.000630482845828655,0,0.0,0.0,-10.243261698750047,0.23847789512206247,0,0.0,0.0,0.0
17,XRPUSDT,SOLUSDT,0.009866012518374337,0.006934511943016457,0.006960200275466523,0,0.0,0.0,-11.633246247259011,-0.2643056053323757,0,0.0,0.0,-13.021095129100825
16,XRPUSDT,APEUSDT,0.07203104457523367,0.00894073553216617,0.02270373194646421,0,0.0,0.0,-2.1251963679266055,-0.3315099131444688,0,0.0,0.0,-44.058602405509525
15,XRPUSDT,MATICUSDT,0.41060122088353035,0.0080030399600391,0.009829835127608025,1,-1.5500986769829466,0.0,-1.9722562487589823,-1.0580935042558146,0,0.0,0.0,-21.059682828064336
12,GALAUSDT,LDOUSDT,0.009577995573539043,0.0004319219049539767,0.0005426683170106348,0,0.0,0.0,-12.741506277788709,1.6415682463507377,0,0.0,0.0,-14.323042779752985
13,XRPUSDT,DOTUSDT,0.12430549972482277,0.006146588802177794,0.0008748641035516161,0,0.0,0.0,0.0,-0.9007199983671997,0,0.0,0.0,-0.8335061201449333
1,APTUSDT,HBARUSDT,63.16028632978912,0.09787471570286305,0.004152645749097346,1,-29.157585071946414,0.0,-28.357585071946414,-2.086142949266831,0,0.0,0.0,-17.884488491306474
10,APTUSDT,ADAUSDT,14.198153654873439,0.09565755530726698,0.006010707722005938,0,0.0,0.0,-5.236493183542475,-0.7832354906766201,0,0.0,0.0,-2.792693914796841
9,APTUSDT,AAVEUSDT,0.01300779329783446,0.10928184805746124,0.0056637049036426,0,0.0,0.0,-12.22488656612685,-0.18829184627754986,0,0.0,0.0,-4.67301386072876
8,APTUSDT,SOLUSDT,0.07105551888850385,0.11090219209288951,0.0006213776276182305,0,0.0,0.0,-12.715815831505928,-0.5623785995521424,0,0.0,0.0,-3.416929017651265
5,APTUSDT,XRPUSDT,5.394786679591425,0.09226548993844039,0.01426212190476223,0,0.0,0.0,-4.4434619911870445,-0.6716431221361014,0,0.0,0.0,-3.2102592114972492
3,APTUSDT,XLMUSDT,7.7923573204495185,0.1131979398647743,0.00024558448239006076,0,0.0,0.0,-6.636718210417108,-0.4268435224442465,0,0.0,0.0,-1.6157582571018292
7,APTUSDT,STMXUSDT,68.47483730598191,0.1043112015088385,0.00947756214851247,1,-13.426649536391501,0.0,-15.738067930767581,-0.9247052140405606,2,-5.35755785154864,0.5,-9.546659236039842
0,LTCUSDT,TOMOUSDT,17.760386465841474,1.3697973787959308,0.0241321337329894,1,41.0594585058828,1.0,-0.5692246782653632,-0.14473102015453393,1,-21.822516014138127,0.0,-188.72405313283952
22,KNCUSDT,EOSUSDT,4.013451527809287,0.05872357313023513,0.024540104289600094,0,0.0,0.0,-69.26473861152641,2.577074537930976,1,-89.27338693060666,0.0,-140.2809652426311
