,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
11,HBARUSDT,EOSUSDT,0.07313124061477337,0.0015066682301858592,0.00934631356454677,0,0.0,0.0,0.0,-1.6425514411739461,1,54.815511145444844,1.0,-16.366353711650277
22,DYDXUSDT,LDOUSDT,0.15532860960160844,0.050881630514731116,0.006946132108023144,0,0.0,0.0,0.0,-0.9348210002046414,1,28.76920819757073,1.0,-2.1956030034216525
23,DYDXUSDT,FILUSDT,0.06310706393184018,0.052228337970866213,0.005900629325318341,0,0.0,0.0,-5.849648337568468,-1.0332944836239886,1,28.05163030195735,1.0,-26.34016867602101
28,DYDXUSDT,EOSUSDT,1.6599751123235924,0.04026105083935119,0.02362186527963554,0,0.0,0.0,0.0,-1.0315677206984568,1,9.44837244498407,1.0,-11.603839937631278
0,NEARUSDT,1000SHIBUSDT,41.23908034463807,0.06128562396211097,0.017169238467621587,0,0.0,0.0,0.0,-0.25092468841877147,0,0.0,0.0,0.0
20,XRPUSDT,AAVEUSDT,0.002452112323961801,0.034851398852956454,8.130891415070636e-05,0,0.0,0.0,0.0,-0.21270877630108628,0,0.0,0.0,0.0
24,DYDXUSDT,MATICUSDT,0.6300690167915832,0.046267529729380925,0.007583559114939991,0,0.0,0.0,-1.0878480259780616,-0.7468831640412543,0,0.0,0.0,-17.4745629475796
25,DYDXUSDT,APEUSDT,0.12011731281971277,0.04961045789021276,0.007083452310258277,0,0.0,0.0,-2.2814345836635104,-0.7069433264107742,0,0.0,0.0,-25.127249992802735
26,DYDXUSDT,STMXUSDT,15.77502930012365,0.056715664730070975,0.0038664587078616145,1,83.08860995578434,1.0,-38.103566604727334,-1.2305225730735363,0,0.0,0.0,0.0
27,DYDXUSDT,INJUSDT,0.09432437628286636,0.050049593053004195,0.011366444908767521,1,16.29067734243644,1.0,-3.6999931277711315,-0.25911046353373884,0,0.0,0.0,0.0
29,BTCUSDT,KNCUSDT,415.8985315595162,424.6966477917898,0.008107118893566441,0,0.0,0.0,0.0,-2.6263239006736945,0,0.0,0.0,0.0
30,BTCUSDT,APEUSDT,869.7616514390011,368.53249531365697,0.013758477402922329,0,0.0,0.0,0.0,-1.8110397232852173,0,0.0,0.0,0.0
31,BTCUSDT,SOLUSDT,119.86200862303508,286.2412292094588,0.0013395465374969541,0,0.0,0.0,0.0,-2.30111988235725,0,0.0,0.0,0.0
32,BTCUSDT,AAVEUSDT,34.23743663732439,343.50803002671273,0.00025562449117085033,0,0.0,0.0,0.0,-1.307508739330656,0,0.0,0.0,0.0
33,BTCUSDT,TOMOUSDT,18.321999517766244,406.1942421183629,0.01535404705048332,0,0.0,0.0,-31.505603007655438,-2.671108614718457,0,0.0,0.0,-1.2921176466227307
34,BTCUSDT,UNIUSDT,32.96560867529422,406.09434380277503,0.01835321447514502,0,0.0,0.0,0.0,-2.748532591441281,0,0.0,0.0,0.0
35,SUSHIUSDT,TOMOUSDT,0.09597407566302693,0.0387838906183724,0.0010281240985139228,0,0.0,0.0,0.0,-0.4512274928601402,0,0.0,0.0,0.0
36,SUSHIUSDT,UNIUSDT,0.03862875857721305,0.03144695891198948,0.00320956189223982,0,0.0,0.0,0.0,-1.6909268733697338,0,0.0,0.0,0.0
37,ETCUSDT,ADAUSDT,55.86998684627338,0.21087038216827442,0.005349424691145291,0,0.0,0.0,0.0,0.549075436358416,0,0.0,0.0,0.0
21,DYDXUSDT,SUSHIUSDT,1.0535886867904767,0.042233476333986275,0.022296195506495267,0,0.0,0.0,0.0,-1.6052511781301302,0,0.0,0.0,-5.09363520222053
19,XRPUSDT,OGNUSDT,0.6869937868950128,0.04362579498248436,0.016571888412235784,0,0.0,0.0,-32.29260312353961,-2.133940699201133,0,0.0,0.0,-15.430528658397078
1,NEARUSDT,STMXUSDT,28.609191863985416,0.07586654145331999,0.028357231318604622,0,0.0,0.0,-40.5068964489925,0.8548300082411395,0,0.0,0.0,0.0
18,XRPUSDT,DOTUSDT,0.12310854644259828,0.03246251630392631,0.004409845409807801,0,0.0,0.0,0.0,-0.37204845509334766,0,0.0,0.0,0.0
2,NEARUSDT,TOMOUSDT,0.11222268895015669,0.06656749485474053,0.015756099939160675,0,0.0,0.0,0.0,-0.15757078890836665,0,0.0,0.0,0.0
3,APTUSDT,MASKUSDT,0.5956393756090383,0.23525140076786621,0.018771085050153437,0,0.0,0.0,0.0,-0.9005583977469774,0,0.0,0.0,-16.74001339344366
4,APTUSDT,FTMUSDT,15.073530860916193,0.1683889810124962,0.0074802936701219005,0,0.0,0.0,0.0,-1.0853743907171447,0,0.0,0.0,-1.937683294026421
5,APTUSDT,LDOUSDT,1.1295375475901999,0.21722122239669775,0.01738207704219549,0,0.0,0.0,0.0,-0.612240520770006,0,0.0,0.0,-6.049977314600197
6,APTUSDT,MATICUSDT,4.164890018910189,0.1891634214182816,0.0061417367166399,0,0.0,0.0,0.0,-0.28284041696066053,0,0.0,0.0,-12.218245301504112
7,MASKUSDT,APEUSDT,0.8030942905680107,0.08461757056933078,0.0015806624085694073,0,0.0,0.0,-11.37688722960208,0.23915498957371326,0,0.0,0.0,-34.436225605985584
