,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
19,DOTUSDT,AAVEUSDT,0.017520982034380586,0.0794209754738364,0.013233788726713396,1,2.394654780929056,1.0,-8.556219830945505,0.2670823109619975,1,46.85633770560228,1.0,-9.659558116873196
9,HBARUSDT,STMXUSDT,0.9566863649747075,0.0009929128782343697,0.00815953419750721,1,0.5441055214007278,1.0,-17.345577405600878,-1.9243994630678776,1,25.663565550175456,1.0,-51.41915879617963
6,MASKUSDT,APEUSDT,0.8030942905680107,0.08730564330252022,0.0015806624085694073,0,0.0,0.0,0.0,0.8341253582300086,1,22.987156926056063,1.0,-8.463819574822992
37,LDOUSDT,APEUSDT,0.4950430686465858,0.025619056518912022,0.002603172794018584,1,7.072088386852112,1.0,0.0,-0.3251017502741124,1,15.716507634806884,1.0,-4.387055843727049
20,DYDXUSDT,OPUSDT,0.06510826545753964,0.048050287904004674,0.004322696084704969,0,0.0,0.0,-66.31479700047613,-1.0694457059541762,1,8.459578051414994,1.0,-24.1578651341809
38,ETCUSDT,ADAUSDT,55.86998684627338,0.12850280698347574,0.005349424691145291,1,-21.816291847540864,0.0,-38.3061471259059,-0.028775050246222036,1,6.416190933535822,1.0,-3.79558762394802
3,APTUSDT,FTMUSDT,15.073530860916193,0.16116263678541407,0.0074802936701219005,1,8.110737276968386,1.0,-5.703401949403197,-2.2367408624393335,1,5.529917320536083,1.0,-1.363434503833901
17,XRPUSDT,SOLUSDT,0.009412200380088954,0.01891406948969179,8.391314079531677e-05,1,25.526328399393226,1.0,-5.680696720340224,-1.392322036164053,1,0.24714622309748652,1.0,-14.940579599032297
5,MASKUSDT,LDOUSDT,1.1746151713783268,0.09293074778407928,0.01332368701894817,0,0.0,0.0,0.0,-0.17919824681239813,0,0.0,0.0,-1.8708043734680475
30,DYDXUSDT,EOSUSDT,1.6599751123235924,0.030175422917724938,0.02362186527963554,1,-8.949402889289729,0.0,-20.185044623868237,-0.5972801473404251,0,0.0,0.0,-12.670469638375097
25,DYDXUSDT,MATICUSDT,0.6300690167915832,0.03862473252878502,0.007583559114939991,2,41.585535579770664,0.5,-9.957381991058297,-0.8370007924862245,0,0.0,0.0,0.0
27,DYDXUSDT,STMXUSDT,15.77502930012365,0.04437528274011219,0.0038664587078616145,1,48.86053958772734,1.0,-32.84371502666361,-0.9094140760113099,0,0.0,0.0,-8.37731230153371
28,DYDXUSDT,SOLUSDT,0.005838898960406066,0.04726701046157599,0.0029312452963861533,0,0.0,0.0,-11.439522035868634,-0.9799903883931075,0,0.0,0.0,-4.488687621909035
29,DYDXUSDT,INJUSDT,0.09432437628286636,0.02987614995890374,0.011366444908767521,1,24.34914935899513,1.0,-15.738284449308022,-0.47389849194517597,0,0.0,0.0,-4.217668242227389
31,DYDXUSDT,MTLUSDT,0.1986791773236571,0.044189703200165215,0.005732927400942612,1,42.916002235938315,1.0,-30.88295043238398,-1.1505790727483627,0,0.0,0.0,-84.78372907819407
23,DYDXUSDT,FILUSDT,0.06310706393184018,0.045132861185796645,0.005900629325318341,1,39.2587295458944,1.0,-9.318993300357336,-0.9648866151916309,0,0.0,0.0,-1.2303650328511622
32,BTCUSDT,APEUSDT,869.7616514390011,251.9140635748833,0.013758477402922329,1,4.090062466816265,1.0,-1.7230625927884327,-2.222154329468013,0,0.0,0.0,-1.383193766067069
33,BTCUSDT,SOLUSDT,119.86200862303508,257.7836473472687,0.0013395465374969541,1,22.723795525135014,1.0,-3.311888039441312,-2.1399176783039575,0,0.0,0.0,-3.280941234662258
34,BTCUSDT,AAVEUSDT,34.23743663732439,269.8887322471664,0.00025562449117085033,0,0.0,0.0,0.0,-1.6637545149796036,0,0.0,0.0,-3.26902211355731
35,SUSHIUSDT,TOMOUSDT,0.09597407566302693,0.024583760011928912,0.0010281240985139228,1,37.682771353206874,1.0,-44.36606619719903,-1.1404685224637998,0,0.0,0.0,-25.500273417449534
36,LDOUSDT,FILUSDT,0.429490693458764,0.02706935206695171,0.0009623300001602269,0,0.0,0.0,-12.541891325381982,-0.6965470563495331,0,0.0,0.0,-13.792509904279711
2,APTUSDT,HBARUSDT,80.73722537939759,0.20140274751974946,0.00018071898516023395,0,0.0,0.0,-5.3219097165740195,-0.3811953461820799,0,0.0,0.0,-0.21196060633724323
24,DYDXUSDT,ETCUSDT,0.014970453842451492,0.04698568617329461,0.005116484222569415,2,-2078.2112929898317,0.0,-2416.433955178955,-0.9750659273682395,0,0.0,0.0,-9.502385422915644
22,DYDXUSDT,LDOUSDT,0.15532860960160844,0.04282017882636003,0.006946132108023144,0,0.0,0.0,-16.76285116877891,-0.9103069687320369,0,0.0,0.0,0.0
7,CELOUSDT,BNBUSDT,0.005032468793803443,0.008383357757896757,0.0037781965688665,2,-0.4973168321586584,0.5,-8.335546188820231,-2.002708249999459,0,0.0,0.0,-224.31087191086607
18,XRPUSDT,AAVEUSDT,0.002452112323961801,0.020722168697066053,8.130891415070636e-05,0,0.0,0.0,0.0,-0.40592511712829543,0,0.0,0.0,-28.98208666041549
15,XRPUSDT,DOTUSDT,0.12310854644259828,0.013475138701398232,0.004409845409807801,1,29.930043775176717,1.0,-11.960179931048001,-0.8972133056289663,0,0.0,0.0,-4.211774194617924
14,1000SHIBUSDT,TOMOUSDT,0.0031129747389776977,0.00015640825577323438,0.02023963120789698,0,0.0,0.0,-70.44753394173713,-0.27851860096804243,0,0.0,0.0,-3.887883300473843
13,1000SHIBUSDT,SUSHIUSDT,0.01660698948271405,0.00043870907913603216,0.02197858016921177,0,0.0,0.0,0.0,0.714822330311485,0,0.0,0.0,-1.3723938472118558
12,ETHUSDT,AAVEUSDT,3.877554891190508,9.144588390694334,0.010298557201621072,0,0.0,0.0,-10.527179402749695,-1.2589270916793514,0,0.0,0.0,-3.8872554673324142
11,SNXUSDT,DOTUSDT,1.6672474405807707,0.0836939193949117,0.007085188425114882,0,0.0,0.0,-4.895115974102064,-0.09012697324582392,0,0.0,0.0,-34.30279951275498
10,HBARUSDT,EOSUSDT,0.07313124061477337,0.0006795406742059569,0.00934631356454677,2,-1.9581346820873673,0.5,-22.217529629595493,-1.5234220617564966,0,0.0,0.0,-39.52788014057398
4,MASKUSDT,CRVUSDT,0.8381330627688259,0.11370624006760226,0.02046122042270744,0,0.0,0.0,-24.11642451419661,-1.2370244954705358,0,0.0,0.0,0.0
0,NEARUSDT,XLMUSDT,2.2813697180997385,0.034849580128166545,0.019237384053504527,1,26.74139559607172,1.0,-18.086248257816152,0.6466312975740759,0,0.0,0.0,-17.59658412509448
21,DYDXUSDT,SUSHIUSDT,1.0535886867904767,0.03395660754493731,0.022296195506495267,1,15.86981052431026,1.0,-50.50625273901076,-0.825506418457634,1,-4.046730309054784,0.0,-11.116701807067518
8,CELOUSDT,UNIUSDT,0.04513438856871792,0.006253032722928708,0.0024959827083314793,1,-85.18306305847442,0.0,-84.38306305847442,-1.6680921363293546,1,-4.622017588976998,0.0,-19.861651780163246
