,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
4,LINAUSDT,MTLUSDT,0.002438098105583108,0.00010453392576478856,0.00758068693433763,2,5.341910942708527,0.5,-5.465508754112926,-0.4758630025658597,2,13.249879786430945,1.0,-8.702071622628273
8,OPUSDT,MTLUSDT,0.42638138916772794,0.01406433142363228,0.010912457914849445,1,2.179663224535462,1.0,-0.6378706092336562,0.09675929000469707,2,9.818225969536869,0.5,-12.284749772280474
1,NEARUSDT,FILUSDT,0.33979280207322415,0.008962754271503696,0.02332544858662732,1,-4.7604750049861595,0.0,-18.015995817627157,-0.9331825821654783,2,1.6007208393824008,0.5,-1.1963130335360144
5,BNBUSDT,AVAXUSDT,19.85327682838693,0.9452642191830486,0.006102114005303113,1,-5.584639715476697,0.0,-5.0320650555274025,-1.939835566863679,2,0.4404614055155679,0.5,-4.257032809487292
0,NEARUSDT,LINAUSDT,58.86046369556614,0.0073104778294631806,0.02120415900438346,0,0.0,0.0,-23.466463292864383,-0.8422120029178801,0,0.0,0.0,-1.0599176492662927
6,CRVUSDT,TOMOUSDT,0.3557145803324592,0.017652379303688147,0.0013033972484544657,1,-88.52964764596963,0.0,-96.25444694652832,-1.560248470660167,0,0.0,0.0,-13.582458106875247
3,LINAUSDT,FILUSDT,0.004361361439635892,0.0001252393274719682,0.02102219039828169,2,18.141619081904857,1.0,-4.706115784152241,-0.22896087389721906,1,-4.328924762916677,0.0,-20.216565864602263
2,LINAUSDT,OPUSDT,0.0047680643148222315,0.00011110397585412035,0.002013514181080099,2,20.13264168402979,1.0,-9.429290318606272,-0.5119031576263107,2,-11.461124175102743,0.0,-17.991031058289426
7,COMPUSDT,ADAUSDT,429.9760027319229,0.736195627669433,0.026775364933098785,0,0.0,0.0,-4.779679581579838,0.5374239760917393,2,-13.15592468379831,0.5,-19.12915867105519
