,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
6,HBARUSDT,STMXUSDT,0.9566863649747075,0.0014967421780906337,0.00815953419750721,0,0.0,0.0,-53.09262834600278,-2.047913097948147,1,82.99743723474695,1.0,-34.230482421116484
8,ETHUSDT,AAVEUSDT,3.877554891190508,9.778695267726283,0.010298557201621072,0,0.0,0.0,-11.833798556533566,-1.4865247921053248,1,25.756652885366297,1.0,-2.100479922309634
3,MASKUSDT,APEUSDT,0.8030942905680107,0.09103433565660363,0.0015806624085694073,0,0.0,0.0,-6.958885420479021,0.9146745719366313,1,18.40370047955687,1.0,0.0
7,SNXUSDT,DOTUSDT,1.6672474405807707,0.1020327434942352,0.007085188425114882,1,6.45704139671759,1.0,-4.646537258177348,-0.38427057675299037,1,18.068708813410915,1.0,-4.799172243573402
25,DYDXUSDT,UNIUSDT,0.015546987445873302,0.05384280761605028,0.00382622423497323,0,0.0,0.0,-103.24515150758259,-1.3986939721866563,1,14.051020647896662,1.0,-49.81234381456066
30,ETCUSDT,ADAUSDT,55.86998684627338,0.1277070677986355,0.005349424691145291,1,-15.043561962619625,0.0,-29.816544396205373,0.08501015258226609,1,13.718427112665502,1.0,-3.2146074341177178
9,1000SHIBUSDT,TOMOUSDT,0.0031129747389776977,0.0001576339071492926,0.02023963120789698,1,-20.428150300951696,0.0,-41.41515490150836,-0.21147117027752957,1,3.6702042352945146,1.0,-41.10940227443899
27,BTCUSDT,AAVEUSDT,34.23743663732439,274.27129256523955,0.00025562449117085033,0,0.0,0.0,-1.7307571031576834,-1.8123427101935192,0,0.0,0.0,0.0
28,LDOUSDT,FILUSDT,0.429490693458764,0.033328199375315705,0.0009623300001602269,0,0.0,0.0,-19.15671299177253,-0.9488764832340677,0,0.0,0.0,-18.764842634293856
17,DYDXUSDT,ETCUSDT,0.014970453842451492,0.05235542996278464,0.005116484222569415,1,10.874504188577008,1.0,-134.7866726195482,-1.1954623795597785,0,0.0,0.0,-18.797536907195685
26,BTCUSDT,SOLUSDT,119.86200862303508,261.14206595897207,0.0013395465374969541,2,20.189563149255342,0.5,-1.6579563259212229,-2.3885170072089714,0,0.0,0.0,-2.0610690487972474
