,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
1,LTCUSDT,BNBUSDT,0.5349955055973352,1.4266843841213614,0.02788131995962125,1,-5.125926731649486,0.0,-12.272413150447594,-2.4817218015543268,1,20.181677215232394,1.0,-16.18525813463031
10,ETHUSDT,SOLUSDT,18.198835375752132,19.922409054797786,0.0037473321041665802,1,-1.1658722796156684,0.0,-0.8458722796156684,-1.8669915860391388,1,12.335900213872344,1.0,0.0
5,MASKUSDT,APEUSDT,1.307957217900411,0.0765138772647713,0.023179187228735566,0,0.0,0.0,0.0,1.5157908653669971,1,4.151948775330602,1.0,-6.420887952010833
7,BNBUSDT,OPUSDT,5.727582363084478,4.393324369139638,0.024704823081253616,0,0.0,0.0,0.0,1.6906468134214783,2,1.171503708768121,0.5,-11.949235476586765
0,LINKUSDT,XLMUSDT,30.66818363417063,0.28171237597104465,0.025423027907700613,1,10.624344751821369,1.0,-12.633084100082517,0.5963052358703256,0,0.0,0.0,0.0
14,AVAXUSDT,INJUSDT,0.8497443949891206,0.33540515950943184,0.02803106506441205,1,33.55297143613711,1.0,-20.188475561374766,-0.7949629595613426,0,0.0,0.0,0.0
22,LDOUSDT,INJUSDT,0.1601202387822484,0.10025975877193306,0.020255925105541854,1,53.13327005749355,1.0,-23.448571101708037,-0.4127219279115477,0,0.0,0.0,0.0
21,DYDXUSDT,ADAUSDT,4.550955672859956,0.07027409283015632,0.028623527997793306,0,0.0,0.0,-7.956628855305536,-0.2884394492492887,0,0.0,0.0,-0.5550585640873997
20,DYDXUSDT,EOSUSDT,2.5450740976029924,0.051887255302942345,0.011352931254530857,1,-8.070298937489573,0.0,-18.534531955950055,-0.30630247864563004,0,0.0,0.0,-9.832668329524928
19,DYDXUSDT,INJUSDT,0.05572997286477804,0.05226742802285514,0.007495265020388554,1,24.34914935899513,1.0,-15.738284449308022,-0.7532151293825287,0,0.0,0.0,0.0
17,DYDXUSDT,MATICUSDT,1.0495687871944968,0.06568418431580236,0.006871405634412126,1,0.3331435690983188,1.0,-9.957381991058297,-0.6174953020782434,0,0.0,0.0,0.0
16,DYDXUSDT,LDOUSDT,0.1904700041636906,0.06118676677956476,0.02542093923165512,0,0.0,0.0,-16.76285116877891,-0.855231960710183,0,0.0,0.0,0.0
15,DOTUSDT,DYDXUSDT,1.442265549812436,0.11973203770319542,0.023500260207647332,0,0.0,0.0,-5.731567645075545,-0.47912139132416587,0,0.0,0.0,-0.8499012278140718
12,COMPUSDT,SOLUSDT,2.543646538740778,3.513859091155679,0.017226228386269495,1,125.16162398425544,1.0,-119.37051110783345,-1.2097849195808,0,0.0,0.0,0.0
13,AVAXUSDT,XRPUSDT,9.26241475154041,0.5845764248248253,0.004451298654111587,0,0.0,0.0,-24.64330592125294,-1.2693797037311714,0,0.0,0.0,-6.162545154921312
11,FTMUSDT,INJUSDT,0.016979223465242603,0.013692090142409914,0.01810239590933619,0,0.0,0.0,-0.027020104641264364,0.13812444013346772,0,0.0,0.0,0.0
9,ETHUSDT,AVAXUSDT,44.779154807288315,17.458232245950597,0.003860831159420253,0,0.0,0.0,-4.62467162050827,-2.192676242766185,0,0.0,0.0,0.0
6,LINAUSDT,MTLUSDT,0.009427741872227287,0.00029075974393592434,0.005966917457767424,1,5.364389996418221,1.0,-41.465151473994986,1.7505877407747985,0,0.0,0.0,0.0
4,MASKUSDT,GALAUSDT,70.6157984968639,0.0753777872205894,0.024242427134112152,0,0.0,0.0,0.0,-1.4132620607074238,0,0.0,0.0,-19.795743401548027
3,BCHUSDT,DOTUSDT,17.895402799263632,9.060470529485348,0.014245090976223642,1,-780.0300280773049,0.0,-808.8309268219712,-0.9982660794336944,0,0.0,0.0,0.0
2,BCHUSDT,BNBUSDT,1.4865555730637356,6.201833829347517,0.004680381027202399,1,0.5292265854466158,1.0,-12.062099007110746,-2.034892945810152,0,0.0,0.0,0.0
23,ETCUSDT,MTLUSDT,6.408339457541632,0.2466117077517755,0.013966143618921265,1,95.62275869396993,1.0,-30.20707243288657,-1.5088655768228454,0,0.0,0.0,0.0
18,DYDXUSDT,APEUSDT,0.4046106004310736,0.04908231970900453,0.013490028000760268,0,0.0,0.0,0.0,-0.02696959051862795,1,-20.181735487168663,0.0,-19.73606253653304
8,BNBUSDT,MTLUSDT,42.365854673069265,3.006983176170212,0.007061227313840261,1,26.09678194934102,1.0,-11.405814297240566,1.4665754274101739,1,-30.841409744109562,0.0,-51.426183272054196
