,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
7,ETHUSDT,AVAXUSDT,46.49162578448991,33.064373567091586,0.006304591758827797,1,-0.010795590745748818,0.0,-0.6073841020326798,-1.2622797567520396,2,26.7948636042006,1.0,-0.7317732413693784
0,LTCUSDT,BCHUSDT,0.1818300222838703,3.7464544854977477,0.01705317302113677,0,0.0,0.0,0.0,-0.5906266443759202,0,0.0,0.0,-0.8068055566505518
1,NEARUSDT,SUSHIUSDT,1.5975589852117045,0.03646373793602223,0.02068379864913167,0,0.0,0.0,0.0,0.08267575153598136,0,0.0,0.0,-5.373798825209379
2,MASKUSDT,EOSUSDT,5.866331980055034,0.1004934087824847,0.013271260427075524,0,0.0,0.0,-1.2959670783803654,-0.9912802639709115,0,0.0,0.0,-48.24883709399178
3,LINAUSDT,QTUMUSDT,0.005056750668385131,0.0007102441037484042,0.002606363081717307,0,0.0,0.0,-39.74040033987854,-0.5619235129673009,0,0.0,0.0,-59.77552009043725
4,LINAUSDT,ETCUSDT,0.0011566735181400057,0.0006860771979573892,0.014617705411403224,1,-23.673312021960314,0.0,-47.30245267844961,3.011051451491304,0,0.0,0.0,-42.71594246358656
5,SNXUSDT,XLMUSDT,12.452619072108478,0.14101048880070127,0.023743554704132922,0,0.0,0.0,0.0,-1.907410050381585,0,0.0,0.0,-1.017163258361966
8,ETHUSDT,AAVEUSDT,8.099313070152824,31.654668447225706,0.0022160762044148813,0,0.0,0.0,-21.28110051846997,1.9583051011842865,0,0.0,0.0,-34.26207490408826
9,FTMUSDT,ETCUSDT,0.035121536340372315,0.016787242335378094,0.02013969471802328,0,0.0,0.0,-9.238171658504704,-0.05026215724141374,0,0.0,0.0,-52.9737684131796
10,XRPUSDT,DYDXUSDT,0.9611165758330023,0.08879082997244402,0.0008576168465990067,0,0.0,0.0,-3.6822875175014795,0.765384817974416,0,0.0,0.0,-28.30144353143629
6,SNXUSDT,DYDXUSDT,2.7196988042617765,0.19191591759328724,0.011953885407313871,0,0.0,0.0,-19.00554366986214,-1.1550531161060809,1,-7.117300383613043,0.0,-8.352905067460037
