,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
6,SNXUSDT,DYDXUSDT,2.7196988042617765,0.19383704675134433,0.011953885407313871,1,11.545428318693357,1.0,-25.181880414613424,-1.0739699417441813,0,0.0,0.0,-3.742277050936053
7,ETHUSDT,INJUSDT,43.5480500266548,27.480610075739044,0.02791574423534646,1,9.582248526012393,1.0,-20.633575434012656,-2.26265782146616,0,0.0,0.0,-28.989951378127575
