,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
26,XLMUSDT,FILUSDT,0.0547464874284778,0.003063487299202473,0.002916427642448772,1,-15.87643905121138,0.0,-17.17535326165382,-1.5806559066785293,1,82.76682922202532,1.0,-59.1472780830498
21,SNXUSDT,SOLUSDT,0.2312197879138682,0.05097695064989399,0.001360596914027846,1,-3.5033854903062993,0.0,-17.056945225322103,3.1062827049628337,1,75.09446813843263,1.0,-2.947416128646206
22,XLMUSDT,CRVUSDT,0.06059774194809442,0.004249920182143073,0.004669323428407153,2,-89.99765262894175,0.0,-80.7656048824294,-1.3306041384917415,1,49.801899359459576,1.0,-26.27740671886702
35,XRPUSDT,FILUSDT,0.097122001538643,0.004507821044089462,0.001157314083298525,1,-12.186553878628944,0.0,-18.394683012155923,-1.1176567245318045,1,47.88698292273445,1.0,-3.9190136310542254
39,XRPUSDT,AAVEUSDT,0.0018914510844793933,0.004425589546798887,0.0004119506644142824,1,14.952269254192654,1.0,0.0,-0.6852027743186773,1,40.341696011828915,1.0,-13.547851190814628
0,NEARUSDT,OGNUSDT,1.8171057032873352,0.018818991249925875,0.019267002622083036,1,-30.152500465632304,0.0,-29.352500465632303,-0.726963366247388,1,39.77835710781519,1.0,-10.573235125937762
11,MASKUSDT,FILUSDT,0.5153204560150824,0.03649131596115053,0.003395878265151886,1,-9.512149889981782,0.0,-9.076208225755483,1.1889584923878362,1,31.40511560973494,1.0,-0.5844805521666583
31,COMPUSDT,AVAXUSDT,15.711413970854093,1.6386214127180838,0.02214126668880763,1,-5.3939828656137605,0.0,-9.447516817014453,-0.6586990722760028,1,28.240621329528746,1.0,-17.15344768697687
7,MASKUSDT,CRVUSDT,0.5695443106370864,0.030788485747520185,0.005091204788140896,1,-6.324764297574818,0.0,-35.63852101421115,1.2421565955634886,2,24.2031177356608,1.0,-14.765717309147915
33,AVAXUSDT,AAVEUSDT,0.053042766727731464,0.06309300179543245,0.016181422197300344,1,12.426129453786276,1.0,-6.104814508756392,0.4006112744173086,1,23.167602284580354,1.0,-4.443654780825414
6,MASKUSDT,XLMUSDT,8.387726187383938,0.050085716172023786,0.00037345774752120786,1,18.519733040602443,1.0,-1.3141258717152873,1.7559524598067293,1,21.506792314030914,1.0,-4.687889585772244
8,MASKUSDT,XRPUSDT,4.651882296596547,0.03279089286414344,0.00043278968095239744,1,9.689710819909779,1.0,-6.099224500434952,1.6994106840235024,2,21.108169299325095,1.0,-3.8539082374746108
14,MASKUSDT,SOLUSDT,0.0637795722044011,0.030687646566560225,0.0033859899207090193,1,5.132695073477644,1.0,-7.695443549111725,1.6596786078084171,1,16.809054715094625,1.0,-4.404074294778268
4,APTUSDT,AAVEUSDT,0.013138372101940656,0.04269561242791359,0.017180803294697605,1,12.858193602672165,1.0,-1.4100372135529606,-1.384150079674653,1,15.57367788513822,1.0,-9.936787975198417
42,FILUSDT,APEUSDT,1.0349427968798348,0.03818823269307223,0.007409231641635498,1,-6.499663958663468,0.0,-7.066930729139576,0.5148976317775944,1,14.541726713259328,1.0,-9.308299702702492
45,EOSUSDT,ADAUSDT,1.8737270678800444,0.0037305733276780046,0.016495748051430423,1,5.5098565195390865,1.0,-3.9323611499096387,-0.4165147956061783,2,13.585198017043382,1.0,-6.3161182226892585
10,MASKUSDT,LDOUSDT,1.1127777410473414,0.03127841985095742,0.0009214270472514121,1,0.2925345007288188,1.0,-23.21659511930146,1.815746821809105,2,13.312916848602672,0.5,-15.53562197814856
12,MASKUSDT,MATICUSDT,3.1797337994289023,0.018886836287585928,2.4749933310395906e-05,1,-1.1339799087452245,0.0,-17.16773538652239,1.012964563063719,1,12.592581123280766,1.0,-2.5781982508259267
2,APTUSDT,COMPUSDT,0.013263353004726391,0.04569903262693504,0.01592590027730621,1,0.7535276410558295,1.0,-1.1696613857753886,-1.114124975163019,1,12.106062591251305,1.0,-4.766976045409271
32,AVAXUSDT,XRPUSDT,22.726835174601163,0.1074543485310216,0.02566493679559012,2,-10.307246523386251,0.5,-21.292056442790003,0.566839748462829,1,10.067504769595931,1.0,-7.062653418386621
9,MASKUSDT,DOTUSDT,0.7250952358149129,0.02380851475799226,0.00025057166851594225,0,0.0,0.0,-14.113781850100695,1.905495183897826,1,9.572078939023264,1.0,-8.732178858364154
13,MASKUSDT,APEUSDT,0.5821010882844799,0.026895812846010662,0.005730468532872837,1,22.165152539223307,1.0,-3.577121101055238,1.3517593363707192,2,7.372721261603251,0.5,-8.984640863090947
43,FILUSDT,SOLUSDT,0.11408085534863638,0.030781436169841112,0.0209475337330437,2,-12.142194173410989,0.5,-13.69070390541416,1.266722611507384,1,6.944636983214592,1.0,-13.862148834360458
15,LINAUSDT,MTLUSDT,0.004762889566484434,0.00012873465388246353,0.007432581765613583,0,0.0,0.0,-18.270464072942858,0.014751746267294927,2,2.1799908593725412,0.5,-14.547405023088697
29,XLMUSDT,SOLUSDT,0.006569835505791209,0.0036865858089786137,0.00959401863884237,2,3.7571316293886228,1.0,-2.800320094285561,-1.2276592677698603,1,1.7310305608662808,1.0,-20.902859517966288
36,XRPUSDT,MATICUSDT,0.5391929935341376,0.0043373402906265925,0.0012504442186777546,1,-7.317250936709663,0.0,-8.967094215827487,-1.3675757638612736,1,1.4856654822766802,1.0,-16.71484993473058
20,SNXUSDT,APEUSDT,2.136845447739256,0.05202592690256347,0.016147418026400094,1,2.413790864248365,1.0,-69.5192992806408,3.256491598112163,1,1.3715411496701913,1.0,-2.863105385969814
44,APEUSDT,SOLUSDT,0.10602284029068257,0.023171293233906057,0.0008535286988108824,1,-0.8809710655969603,0.0,-0.8451749091532804,0.23134322594666035,0,0.0,0.0,-14.63642472392547
3,APTUSDT,SOLUSDT,0.08068532976928167,0.04323441761674917,0.015883548137052443,1,7.192096054741642,1.0,-0.1955647741787594,-1.4406518395025285,0,0.0,0.0,-1.887598544678388
38,XRPUSDT,SOLUSDT,0.011813923491986345,0.003940124205349472,0.0001505877685354693,1,9.443881150783351,1.0,0.0,-0.8341165742034305,0,0.0,0.0,-5.28822445620132
5,MASKUSDT,SNXUSDT,0.2527266854046487,0.030102844829200632,0.005059452032839331,1,1.3335573939384744,1.0,-27.14077773535991,-0.45592408800777523,0,0.0,0.0,-1.263816473894076
34,XRPUSDT,DOTUSDT,0.12457286590416336,0.004339934950516213,0.001203801755777361,1,2.2259532959738766,1.0,-1.3919749898533293,-0.7061477295695046,0,0.0,0.0,-1.2996840108305854
23,XLMUSDT,AVAXUSDT,0.01898843038865627,0.004236501103287996,0.017058866650555095,1,-3.8940530658141568,0.0,-6.837905504802908,-1.4087458116915181,0,0.0,0.0,-9.845364261291053
30,CRVUSDT,FILUSDT,0.8377766060504133,0.03228160678429614,0.00556807047325093,2,-7.682793727115072,0.0,-11.6818473217998,-0.6608748247062711,0,0.0,0.0,-24.966743411726036
25,XLMUSDT,DOTUSDT,0.06678496446925705,0.004097139355002134,0.017066238933002163,0,0.0,0.0,-0.5323340851924151,-0.8541546748190354,0,0.0,0.0,-4.496703081346829
1,APTUSDT,ETHUSDT,0.0042746695585407935,0.03174353725260522,0.020931343728317234,1,-3.461052466866604,0.0,-3.6332799880294937,-1.0582376387423582,0,0.0,0.0,-0.09990532200219972
19,SNXUSDT,XRPUSDT,15.780104174056799,0.08238839156700217,0.010266350981898497,1,0.23199159584061202,1.0,-6.33143566850458,2.565542023233489,0,0.0,0.0,-0.9541946521816915
18,SNXUSDT,XLMUSDT,30.299864514887,0.12269565344415372,0.015676741542493343,2,25.079746038117218,0.5,-96.13846926242873,3.208874676334845,0,0.0,0.0,-0.787265179767231
24,XLMUSDT,XRPUSDT,0.4950905592355842,0.003399463826564739,0.00032908578280067477,0,0.0,0.0,0.0,-0.29182081899437284,1,-0.0029128296294615996,0.0,-7.42768458749409
16,BNBUSDT,QTUMUSDT,15.510746049170088,1.3543873803755404,0.016949737304533776,0,0.0,0.0,-15.7870040290486,-0.493848437757034,1,-0.031163182850516558,0.0,-18.290965210378687
41,OGNUSDT,STMXUSDT,4.134879808114138,0.004002007118510683,0.0022979941838951424,1,-91.03379663063126,0.0,-146.6800436122346,0.7695721532228313,1,-1.8607102210099271,0.0,-3.9639956696045315
17,GALAUSDT,FTMUSDT,0.07554545316822348,0.00018460258138360152,0.011469235784692921,0,0.0,0.0,0.0,0.3286230458504348,1,-3.2093316975437505,0.0,-5.262040757598179
27,XLMUSDT,MATICUSDT,0.29580480777433915,0.004315810041937285,0.011246734083109389,1,0.7052708454440731,1.0,-3.225036944988349,-1.7348267667663138,2,-3.433461481127496,0.5,-11.485261317337887
40,DOTUSDT,LDOUSDT,1.5280482194082365,0.021837057532228844,0.0013309309527562646,0,0.0,0.0,-12.232154431155852,1.1664824959641882,2,-12.516271725333482,0.5,-21.171478268716193
37,XRPUSDT,APEUSDT,0.10931013924037226,0.0043291252352397796,0.0005688685116339612,0,0.0,0.0,-10.855614997307349,-1.0565604369465778,2,-17.347653797816534,0.0,-18.317599218719955
28,XLMUSDT,APEUSDT,0.06136664314807511,0.004299782774443584,0.0048471099920762775,1,3.1000018583997067,1.0,-8.035737411754793,-2.00214779763653,1,-19.477244479631125,0.0,-29.269512538001493
