,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
0,LINKUSDT,SNXUSDT,1.4556218401803027,0.271262979570413,8.373239274793493e-05,0,0.0,0.0,0.0,0.7776100040512286,1,64.29886726481338,1.0,-11.271320105009089
30,XRPUSDT,INJUSDT,0.06628996210691926,0.014597235862995061,0.00015512217295870237,1,44.446185901751065,1.0,-1.9231172226924222,0.6828356014977909,1,58.568221848809294,1.0,0.0
26,AVAXUSDT,INJUSDT,0.6721886670305784,0.1352044398934006,0.02242595204259689,1,17.873442660359842,1.0,-35.11456820603444,-0.5930570804317403,1,23.969964426618876,1.0,-3.3218603601712275
6,MASKUSDT,SNXUSDT,0.7002549996595258,0.1032707171556851,0.021575273041646855,1,0.9825327401881595,1.0,-6.558794566300783,0.6891827316927597,1,21.683052047903523,1.0,-25.23849830104581
5,MASKUSDT,GALAUSDT,85.74538969540865,0.07684664821064427,0.02860752632362206,0,0.0,0.0,-3.1742999095168614,-1.17291991471148,1,13.74907447950585,1.0,-21.090127118015676
35,ADAUSDT,UNIUSDT,0.007719083334280816,0.005575169033436537,0.018080402071682853,1,35.32640675247293,1.0,-0.521017075795841,-1.12119553648242,1,12.769019483340328,1.0,-15.481144889403645
7,MASKUSDT,AVAXUSDT,0.34404952869101574,0.08524406057462651,0.01456657911402358,1,11.439858037089444,1.0,-1.1202513086461956,0.9094210904683447,1,11.944692475545533,1.0,-0.7983161570852484
21,ETHUSDT,XRPUSDT,408.35184102170786,9.604893082876805,0.023454317667480212,0,0.0,0.0,-0.8271836988075878,-1.5674864740088985,1,8.963071644501563,1.0,-9.575031626280206
17,SNXUSDT,CRVUSDT,2.0193262026762886,0.12132979164591695,0.014338861667774712,1,25.273999690983562,1.0,-55.889957006538026,-1.805574825518002,1,6.605280574946857,1.0,-66.69290831750934
4,APTUSDT,EOSUSDT,14.882671298893108,0.13876313836951212,0.0014075816899090977,2,-0.9625326420897435,0.5,-10.155916992782583,0.2654002846034618,1,3.0149911489191092,1.0,-8.902537292903178
27,XRPUSDT,DOTUSDT,0.22942947451184642,0.03413420226168297,0.0005424158523234091,1,118.38396050924077,1.0,-3.0787126660583937,0.391555488763711,2,2.761744651467705,0.5,-25.301690199269842
16,SNXUSDT,FTMUSDT,14.454194735957815,0.1240329796867647,0.012085556376388652,0,0.0,0.0,-25.975285812621173,-1.585984486018554,1,2.716521400193564,1.0,-63.80691619337835
9,MASKUSDT,MATICUSDT,4.516251945273981,0.06958151347847046,0.011534835158884447,1,7.620667239390399,1.0,-0.10115813522424183,0.24680907752943979,1,1.940432101038543,1.0,-2.768466744276263
19,SNXUSDT,MATICUSDT,4.3351311991059545,0.1048804328347968,0.019494728711371506,1,20.26088562103403,1.0,-2.6108643018817963,-1.0768077970243113,1,0.6501025081685732,1.0,-41.221140862642926
10,CELOUSDT,BNBUSDT,0.004678386720939028,0.011774995596389464,0.0005679577476677969,2,-45.96282137625088,0.5,-48.040414899090955,-2.027368825212682,0,0.0,0.0,0.0
8,MASKUSDT,DOTUSDT,1.0220738006161314,0.08763169993459152,0.007120157715758527,1,9.475629819691122,1.0,-8.2216378199327,0.6613482346804362,0,0.0,0.0,-3.732232152447712
32,DYDXUSDT,INJUSDT,0.09587862778074832,0.043907715236286095,0.005722915256076071,1,54.083513991826784,1.0,-23.514494017994448,-0.2892972094600525,0,0.0,0.0,0.0
31,DOTUSDT,MATICUSDT,3.6477324467833214,0.06542599186170636,0.016387699768108045,1,16.613134109617498,1.0,-2.3000654399191207,-1.0801010506475415,0,0.0,0.0,-5.091283894035683
2,LINKUSDT,DOTUSDT,1.7639970439231503,0.29013353143969217,2.6211286233889764e-05,1,13.419563623501226,1.0,-5.252152292866074,0.5798521860157155,0,0.0,0.0,-5.691243834245732
