,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
1,APTUSDT,XLMUSDT,17.336237471927415,0.03625464656728328,0.01319395142648084,2,3.951712344972573,1.0,-1.7808112871654826,0.4101999321977809,1,8.049257691090666,1.0,-1.8311919821821903
5,MASKUSDT,DOTUSDT,0.5775074424129454,0.01905542655357103,0.014371062184596049,1,2.62585756298257,1.0,-6.278894403091007,-1.0136621301017767,2,12.70114428236235,1.0,-1.3408141507501228
11,XLMUSDT,EOSUSDT,0.4043635281168659,0.002091957835998353,0.0009545546539662528,1,1.2926688224277105,1.0,-5.612165057212349,-0.6402922604818307,1,8.75420849375083,1.0,-20.668353224310014
