,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
15,LINAUSDT,MTLUSDT,0.004762889566484434,0.0001514824835846598,0.007432581765613583,1,0.44177997194127705,1.0,-22.768145957920137,-0.5778962531469798,1,-8.867529323031391,0.0,-40.92573060276004
31,COMPUSDT,AVAXUSDT,15.711413970854093,3.0788317044255034,0.02214126668880763,1,5.605055855102284,1.0,-11.264602486973002,-0.8019522329318792,1,10.115038510415479,1.0,-15.490040254900123
22,XLMUSDT,CRVUSDT,0.06059774194809442,0.005978353010124909,0.004669323428407153,1,63.37615603294613,1.0,-6.18213435743969,-0.120343725701654,1,-53.8172565792162,0.0,-53.0172565792162
39,XRPUSDT,AAVEUSDT,0.0018914510844793933,0.00451330884359406,0.0004119506644142824,1,9.626373969398315,1.0,-5.315164618697074,0.4017097328589834,1,-16.63488975700748,0.0,-36.266108572717854
