,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
9,HBARUSDT,EOSUSDT,0.07313124061477337,0.0015066682301858592,0.00934631356454677,0,0.0,0.0,-0.8331784301940542,-1.6425514411739461,1,54.815511145444844,1.0,-16.366353711650277
21,DYDXUSDT,LDOUSDT,0.15532860960160844,0.050881630514731116,0.006946132108023144,0,0.0,0.0,0.0,-0.9348210002046414,1,50.51645649762819,1.0,-18.64357241142394
22,DYDXUSDT,FILUSDT,0.06310706393184018,0.052228337970866213,0.005900629325318341,0,0.0,0.0,-0.38873267607712936,-1.0332944836239886,1,28.05163030195735,1.0,-26.34016867602101
29,DYDXUSDT,EOSUSDT,1.6599751123235924,0.04026105083935119,0.02362186527963554,0,0.0,0.0,0.0,-1.0315677206984568,1,9.44837244498407,1.0,-11.603839937631278
0,APTUSDT,FTMUSDT,15.073530860916193,0.1683889810124962,0.0074802936701219005,0,0.0,0.0,0.0,-1.0853743907171447,0,0.0,0.0,-4.850452511155515
34,BTCUSDT,APEUSDT,869.7616514390011,368.53249531365697,0.013758477402922329,0,0.0,0.0,0.0,-1.8110397232852173,0,0.0,0.0,-0.7225356988978819
27,DYDXUSDT,SOLUSDT,0.005838898960406066,0.05298079219505226,0.0029312452963861533,0,0.0,0.0,0.0,-1.1919714082110393,0,0.0,0.0,0.0
28,DYDXUSDT,INJUSDT,0.09432437628286636,0.050049593053004195,0.011366444908767521,1,6.736319462185876,1.0,-21.850985211332294,-0.25911046353373884,0,0.0,0.0,-7.0527346520851815
30,DYDXUSDT,MTLUSDT,0.1986791773236571,0.05110366744652935,0.005732927400942612,0,0.0,0.0,0.0,-1.4706010645144483,0,0.0,0.0,-35.76173649189138
31,DYDXUSDT,ADAUSDT,1.9093466553745433,0.050046591265621505,0.0055346573983073265,0,0.0,0.0,-3.454937866613408,-1.1691270914808969,0,0.0,0.0,-17.884721226168423
32,DYDXUSDT,UNIUSDT,0.015546987445873302,0.05420241769950043,0.00382622423497323,0,0.0,0.0,-45.715842285724754,-1.5909721010266464,0,0.0,0.0,-33.233884247452856
33,BTCUSDT,KNCUSDT,415.8985315595162,424.6966477917898,0.008107118893566441,0,0.0,0.0,0.0,-2.6263239006736945,0,0.0,0.0,-0.5681444514426515
35,BTCUSDT,SOLUSDT,119.86200862303508,286.2412292094588,0.0013395465374969541,0,0.0,0.0,-1.7525134416288601,-2.30111988235725,0,0.0,0.0,-1.9988747217197684
25,DYDXUSDT,APEUSDT,0.12011731281971277,0.04961045789021276,0.007083452310258277,0,0.0,0.0,-8.875783022660338,-0.7069433264107742,0,0.0,0.0,-25.127249992802735
36,BTCUSDT,AAVEUSDT,34.23743663732439,343.50803002671273,0.00025562449117085033,0,0.0,0.0,-3.367625294455885,-1.307508739330656,0,0.0,0.0,-2.053445826929145
37,BTCUSDT,TOMOUSDT,18.321999517766244,406.1942421183629,0.01535404705048332,0,0.0,0.0,-31.453383074913052,-2.671108614718457,0,0.0,0.0,-1.2921176466227307
38,BTCUSDT,UNIUSDT,32.96560867529422,406.09434380277503,0.01835321447514502,0,0.0,0.0,0.0,-2.748532591441281,0,0.0,0.0,-40.491486162052524
