,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
14,FILUSDT,EOSUSDT,5.329096213370981,0.02316485356640859,0.0008399517474423906,2,-4.7998632557480745,0.0,-7.2246971498804715,-0.44548855029143575,1,9.611669156180874,1.0,-20.985242536121625
3,XLMUSDT,EOSUSDT,0.35920564402438226,0.0016540863911229187,0.019972835703129604,1,-6.078526619541879,0.0,-18.992421800902065,-0.9480024208694511,1,2.2206246699060723,1.0,0.0
1,XLMUSDT,XRPUSDT,0.4152542803026529,0.0012358655916508215,0.017715104386885974,1,-2.298805166126289,0.0,-2.138805166126289,-0.10397851723548535,0,0.0,0.0,-0.813358338282528
2,XLMUSDT,FILUSDT,0.06457771250340966,0.0016407688804651053,0.025578660798281208,1,-22.507467328785722,0.0,-21.22746732878572,-0.4747969316249096,0,0.0,0.0,-8.273330266557712
5,DOGEUSDT,ADAUSDT,0.23346337524827945,0.0004174352021339982,0.014670653799197656,1,-0.6588132086536972,0.0,-0.7159307013888159,0.6780363411122435,0,0.0,0.0,-9.061506477852882
6,XRPUSDT,OGNUSDT,2.596046496023145,0.005450760643364745,0.01831218804141752,2,-21.59516343147976,0.0,-36.59565819391327,-0.9493843844213763,0,0.0,0.0,-6.5714935115621165
7,XRPUSDT,FILUSDT,0.1267983940412811,0.0036249001525531553,0.02988131439746868,2,-18.48217020431032,0.0,-20.436316017896186,-0.3852356326209101,0,0.0,0.0,-5.076968350597613
8,XRPUSDT,MATICUSDT,0.6043633094625378,0.0038832772072772584,0.015149022794847526,2,-15.230676962119524,0.0,-17.985391523900176,-0.9970102828508933,0,0.0,0.0,-3.1380037467177377
9,XRPUSDT,EOSUSDT,0.7433090522959346,0.00410081796271034,0.02036959362608774,2,-14.40302296038893,0.0,-24.581366972480012,-0.7845036935026726,0,0.0,0.0,0.0
10,OPUSDT,FILUSDT,0.8659469360104379,0.057453106983416165,6.496114573904317e-05,1,-16.411078230039138,0.0,-26.405449687587584,0.8059794934092656,0,0.0,0.0,-40.58132309346792
11,OPUSDT,SOLUSDT,0.08621313690232958,0.047272535324316994,0.010520774634081407,1,-11.129499289787887,0.0,-31.954604261416733,0.546073153496408,0,0.0,0.0,-20.73179491349618
12,OPUSDT,EOSUSDT,4.7259252783791466,0.045884389642765686,0.0005461677613405875,0,0.0,0.0,-21.437872064851838,0.5851615704882952,0,0.0,0.0,-17.499714312299314
13,OPUSDT,ADAUSDT,9.470710686330401,0.038393451758181006,0.011813197203807736,1,-0.5431109964555932,0.0,-10.233654447305822,1.549532284825237,0,0.0,0.0,-42.828631645638126
15,SOLUSDT,AAVEUSDT,0.13666843601322504,0.1420899404102949,0.027866795513935644,1,-2.1830287896174934,0.0,-17.428463274644145,0.2720495021212107,0,0.0,0.0,-1.0552179189233946
4,DOGEUSDT,OPUSDT,0.02199670634283225,0.000982000247169802,0.0021919196491182423,0,0.0,0.0,-15.295505031993606,-1.2844297310036998,2,-3.9558730879242106,0.5,-4.419052802848648
0,BCHUSDT,KNCUSDT,170.04140685034244,2.143088526456037,0.0041582036975400085,1,0.7995073489410338,1.0,-2.3757763465128416,0.6337740372440712,1,-43.79724198858714,0.0,-42.67724198858714
