,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
7,ETHUSDT,AVAXUSDT,46.49162578448991,33.064373567091586,0.006304591758827797,0,0.0,0.0,0.0,-1.2622797567520396,1,4.002053798520922,1.0,0.0
0,LTCUSDT,BCHUSDT,0.1818300222838703,3.7464544854977477,0.01705317302113677,0,0.0,0.0,0.0,-0.5906266443759202,0,0.0,0.0,-1.191752388530028
1,NEARUSDT,SUSHIUSDT,1.5975589852117045,0.03646373793602223,0.02068379864913167,0,0.0,0.0,0.0,0.08267575153598136,0,0.0,0.0,-14.107695385520705
2,MASKUSDT,EOSUSDT,5.866331980055034,0.1004934087824847,0.013271260427075524,0,0.0,0.0,-0.9280994384515573,-0.9912802639709115,0,0.0,0.0,-48.24883709399178
3,LINAUSDT,QTUMUSDT,0.005056750668385131,0.0007102441037484042,0.002606363081717307,0,0.0,0.0,-13.128928898975037,-0.5619235129673009,0,0.0,0.0,-92.57376203871557
4,LINAUSDT,ETCUSDT,0.0011566735181400057,0.0006860771979573892,0.014617705411403224,1,-5.5777499771449515,0.0,-43.60759872731734,3.011051451491304,0,0.0,0.0,-42.71594246358656
5,SNXUSDT,XLMUSDT,12.452619072108478,0.14101048880070127,0.023743554704132922,0,0.0,0.0,0.0,-1.907410050381585,0,0.0,0.0,-0.7760577932923849
8,ETHUSDT,INJUSDT,43.5480500266548,27.158369316237312,0.02791574423534646,1,38.55131097859149,1.0,-0.2171183033671999,-1.546057939880916,0,0.0,0.0,-31.007958864137187
9,ETHUSDT,AAVEUSDT,8.099313070152824,31.654668447225706,0.0022160762044148813,0,0.0,0.0,-5.3870922088968785,1.9583051011842865,0,0.0,0.0,-34.26207490408826
10,FTMUSDT,ETCUSDT,0.035121536340372315,0.016787242335378094,0.02013969471802328,0,0.0,0.0,-7.739683470710051,-0.05026215724141374,0,0.0,0.0,-52.9737684131796
11,AVAXUSDT,LDOUSDT,3.8851930231378558,0.47538273659880736,0.0017149878090462606,0,0.0,0.0,-1.636814183531285,-1.18995225037467,0,0.0,0.0,-1.4574560512371795
12,XRPUSDT,DYDXUSDT,0.9611165758330023,0.08879082997244402,0.0008576168465990067,0,0.0,0.0,0.0,0.765384817974416,0,0.0,0.0,0.0
6,SNXUSDT,DYDXUSDT,2.7196988042617765,0.19191591759328724,0.011953885407313871,0,0.0,0.0,-31.18723825809817,-1.1550531161060809,1,-3.724978416761211,0.0,-4.353067724628554
