,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
1,BCHUSDT,BNBUSDT,1.4865555730637356,6.201833829347517,0.004680381027202399,2,-11.832959172585426,0.5,-14.31763344692306,-2.034892945810152,1,44.21096009917851,1.0,-27.829164789086036
0,LTCUSDT,BNBUSDT,0.5349955055973352,1.4266843841213614,0.02788131995962125,1,-5.125926731649486,0.0,-12.272413150447594,-2.4817218015543268,1,28.043807818920502,1.0,-17.14836320318815
11,DOTUSDT,DYDXUSDT,1.442265549812436,0.11973203770319542,0.023500260207647332,2,-19.60984851813092,0.0,-13.449230947181643,-0.47912139132416587,1,23.254493421800085,1.0,-25.439945643649548
12,DYDXUSDT,MATICUSDT,1.0495687871944968,0.06568418431580236,0.006871405634412126,2,59.3850928856153,1.0,-8.769068852174938,-0.6174953020782434,1,19.675437917285127,1.0,-17.193234986168072
8,ETHUSDT,SOLUSDT,18.198835375752132,19.922409054797786,0.0037473321041665802,2,3.748852849669272,0.5,-2.776887504941291,-1.8669915860391388,1,15.407197289958997,1.0,0.0
4,MASKUSDT,APEUSDT,1.307957217900411,0.0765138772647713,0.023179187228735566,0,0.0,0.0,-9.501544672833298,1.5157908653669971,1,1.521176124101095,1.0,-29.546363535940067
16,DYDXUSDT,ADAUSDT,4.550955672859956,0.07027409283015632,0.028623527997793306,1,-15.686477789600804,0.0,-88.82036823863447,-0.2884394492492887,0,0.0,0.0,-0.49815610592817855
15,DYDXUSDT,EOSUSDT,2.5450740976029924,0.051887255302942345,0.011352931254530857,1,-8.949402889289729,0.0,-65.66918969037138,-0.30630247864563004,0,0.0,0.0,-18.462516581215517
17,ETCUSDT,MTLUSDT,6.408339457541632,0.2466117077517755,0.013966143618921265,1,49.20543273447412,1.0,-41.32989702436776,-1.5088655768228454,0,0.0,0.0,-19.07372938075433
7,ETHUSDT,AVAXUSDT,44.779154807288315,17.458232245950597,0.003860831159420253,0,0.0,0.0,-7.548507778628246,-2.192676242766185,0,0.0,0.0,-5.324842068351717
3,MASKUSDT,GALAUSDT,70.6157984968639,0.0753777872205894,0.024242427134112152,1,18.134264045116133,1.0,-1.250845183107515,-1.4132620607074238,0,0.0,0.0,-23.24271933129799
2,BCHUSDT,DOTUSDT,17.895402799263632,9.060470529485348,0.014245090976223642,1,34.896982256718665,1.0,-169.41418957653926,-0.9982660794336944,0,0.0,0.0,-73.41883312354673
9,COMPUSDT,SOLUSDT,2.543646538740778,3.513859091155679,0.017226228386269495,2,112.45324333126926,1.0,-137.55933250735416,-1.2097849195808,1,-0.7344446061395884,0.0,-33.64934123660896
5,LINAUSDT,MTLUSDT,0.009427741872227287,0.00029075974393592434,0.005966917457767424,1,5.364389996418221,1.0,-49.31307584855985,1.7505877407747985,1,-0.8594934853954003,0.0,-7.34909783596974
14,DYDXUSDT,INJUSDT,0.05572997286477804,0.05226742802285514,0.007495265020388554,3,128.4660880304284,1.0,-15.738284449308022,-0.7532151293825287,1,-7.629886232981667,0.0,-18.012246810430153
10,AVAXUSDT,INJUSDT,0.8497443949891206,0.33540515950943184,0.02803106506441205,1,33.55297143613711,1.0,-20.188475561374766,-0.7949629595613426,1,-24.672775261582416,0.0,-25.92739431127687
13,DYDXUSDT,APEUSDT,0.4046106004310736,0.04908231970900453,0.013490028000760268,1,13.585256615384356,1.0,-8.31340322781233,-0.02696959051862795,1,-28.48994105407238,0.0,-28.042144810689777
6,BNBUSDT,MTLUSDT,42.365854673069265,3.006983176170212,0.007061227313840261,1,26.109882903096636,1.0,-10.558463732074584,1.4665754274101739,1,-35.05219181312511,0.0,-64.79207760199635
