,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
13,HBARUSDT,SNXUSDT,0.005924266704330572,0.0014891805496615334,0.0018386600203141308,1,6.9590260647387385,1.0,-10.024026894909532,-1.7387085208648423,1,68.06893182592906,1.0,-22.681730412732936
2,LINKUSDT,SNXUSDT,1.4556218401803027,0.3272070292028933,8.373239274793493e-05,0,0.0,0.0,-20.0620512879727,1.4209196751163933,1,39.6952019920894,1.0,-38.22222723561204
15,HBARUSDT,XRPUSDT,0.044426975477014664,0.001043826775885357,0.01529123807492041,1,8.034821645735601,1.0,-1.6173312615751638,-1.709287610242233,1,33.27366673340152,1.0,-18.154081146884465
39,ADAUSDT,UNIUSDT,0.007719083334280816,0.005546062606141254,0.018080402071682853,0,0.0,0.0,-12.972504645971453,-1.8163152262839968,1,30.15368727681015,1.0,-37.50485300332338
26,ETHUSDT,XRPUSDT,408.35184102170786,14.823376803115535,0.023454317667480212,1,-1.960215940085637,0.0,-4.560672578310505,-2.280891401544205,1,17.715003025685796,1.0,-2.578098933775797
24,SNXUSDT,MATICUSDT,4.3351311991059545,0.14853487982785885,0.019494728711371506,0,0.0,0.0,0.0,-1.6540455836068144,1,17.69668878319682,1.0,-3.433081860410932
17,HBARUSDT,INJUSDT,0.002902465972663179,0.0014790559015644567,0.009364002396624037,1,89.2620302619863,1.0,-10.018142167381981,-1.4813446726045183,1,9.816021432717852,1.0,-49.62088212114153
12,HBARUSDT,GALAUSDT,0.8011408582910271,0.0015370626466821048,0.013837199295808301,0,0.0,0.0,0.0,-2.075914790105209,1,8.443345300341736,1.0,-29.795850006293918
8,MASKUSDT,SNXUSDT,0.7002549996595258,0.11180275707132152,0.021575273041646855,1,1.2594777168056324,1.0,-8.33813578850221,1.346184166012911,1,5.288195544637928,1.0,-0.36645199910953347
25,SNXUSDT,APEUSDT,1.3333926897244834,0.10707785365513155,0.01427170490245836,0,0.0,0.0,0.0,-1.0053070271276772,0,0.0,0.0,0.0
27,1000SHIBUSDT,TOMOUSDT,0.002491883597638349,0.00018430851611722925,0.023933738327460225,1,-4.7302344538410495,0.0,-8.958320302456064,-0.35826901431003455,0,0.0,0.0,0.0
29,XLMUSDT,SOLUSDT,0.0068324748067816335,0.015135444823224686,0.0004959121379864991,1,32.87122487106533,1.0,-8.740353714058145,0.2186401417792321,0,0.0,0.0,-2.4407553733295195
28,XLMUSDT,ETCUSDT,0.018993861731191528,0.013471359054526831,0.019162301992448384,1,93.57276284246603,1.0,-3.643537476246529,-0.27015286523128795,0,0.0,0.0,0.0
22,SNXUSDT,CRVUSDT,2.0193262026762886,0.150639686101406,0.014338861667774712,0,0.0,0.0,-33.0894272522675,-1.5890053344554114,0,0.0,0.0,0.0
31,XRPUSDT,DOTUSDT,0.22942947451184642,0.03246701697274437,0.0005424158523234091,1,25.878553223338592,1.0,-0.254364119610979,0.9642914419281629,0,0.0,0.0,-1.3709092326810566
32,XRPUSDT,MATICUSDT,1.1201150966694502,0.024915436359115493,0.00027301335405935585,0,0.0,0.0,0.0,0.7021013679751962,0,0.0,0.0,-36.54420312647892
33,XRPUSDT,APEUSDT,0.27715421625990444,0.02845157807440788,0.0012349106080284731,0,0.0,0.0,0.0,1.3718253127205793,0,0.0,0.0,-48.261193630088265
35,DOTUSDT,MATICUSDT,3.6477324467833214,0.07158116296815542,0.016387699768108045,1,10.808926895511675,1.0,-7.487531808852503,-1.6564056011713895,0,0.0,0.0,-13.055117692800264
37,LDOUSDT,MATICUSDT,2.4168970333649127,0.037341338850974695,0.002343869781339708,0,0.0,0.0,-12.475660477263833,-1.0749773978779529,0,0.0,0.0,0.0
38,LDOUSDT,APEUSDT,0.6880375985404572,0.06863411613560264,0.007418353335826691,1,6.559826098257418,1.0,0.0,1.28544134826435,0,0.0,0.0,0.0
23,SNXUSDT,AVAXUSDT,0.28729336413249373,0.18219829254217595,0.02876938462937466,1,-26.04520486912463,0.0,-59.96299780744668,-1.3198551632584858,0,0.0,0.0,0.0
0,LINKUSDT,APTUSDT,0.5479340085003699,0.5063023241884845,5.542825392275496e-05,1,31.23388278660006,1.0,-2.571112199556114,-1.172853287309037,0,0.0,0.0,0.0
9,MASKUSDT,DOTUSDT,1.0220738006161314,0.08577319253656136,0.007120157715758527,0,0.0,0.0,0.0,1.2677885437064684,0,0.0,0.0,-0.4488404924809313
10,MASKUSDT,MATICUSDT,4.516251945273981,0.08292586758960854,0.011534835158884447,0,0.0,0.0,0.0,0.919101664246624,0,0.0,0.0,-0.286534557433027
3,LINKUSDT,XLMUSDT,20.097213097697832,0.30010534569749925,3.5978109830817485e-08,0,0.0,0.0,-16.0068823861123,-0.5012236401853806,0,0.0,0.0,0.0
4,NEARUSDT,SUSHIUSDT,1.9975360412037184,0.03319927511868564,0.0010440800630201884,0,0.0,0.0,-8.503841964754262,0.4227626034206418,0,0.0,0.0,0.0
6,BCHUSDT,UNIUSDT,13.334918529491055,4.399675719484111,0.015455605048219715,0,0.0,0.0,0.0,-1.3147959401910638,0,0.0,0.0,-11.588996389421538
7,MASKUSDT,GALAUSDT,85.74538969540865,0.07906319707780828,0.02860752632362206,0,0.0,0.0,0.0,-1.325560179396565,0,0.0,0.0,-9.414818609551922
1,LINKUSDT,LINAUSDT,354.1270190616023,0.5000596445880157,0.023259800577747486,0,0.0,0.0,-12.749749506040398,-2.38135795076594,0,0.0,0.0,0.0
20,HBARUSDT,ADAUSDT,0.2549191039302962,0.0012075461459178569,0.02872031936191545,1,-15.125186975071191,0.0,-14.32518697507119,-0.251123271436573,0,0.0,0.0,-27.56483810390258
11,CELOUSDT,BNBUSDT,0.004678386720939028,0.020186881156670822,0.0005679577476677969,1,17.497795237119366,1.0,-9.65499929513297,-2.121960092619479,0,0.0,0.0,-179.57206575276535
14,HBARUSDT,AVAXUSDT,0.004106393395254957,0.0018854980860519635,0.010908069563307324,1,4.003992897741116,1.0,-14.940018063349582,-0.5142480042823301,0,0.0,0.0,-0.6271291789195638
16,HBARUSDT,FILUSDT,0.003339136390664955,0.0017007814491687358,0.020744322072257758,1,0.04676508367927368,1.0,-11.09726111607951,-2.141473681213412,0,0.0,0.0,-0.755999768392341
18,HBARUSDT,EOSUSDT,0.07079502653915247,0.0014058220520999536,0.0069180162880408454,1,-10.881613270507216,0.0,-24.151818000690223,-1.7974959489081606,0,0.0,0.0,-39.300849857075626
19,HBARUSDT,MTLUSDT,0.02997175266097303,0.0016420628434855287,0.0013232166938879628,0,0.0,0.0,-24.934636027120643,-2.963275934879948,1,-2.8069042985233836,0.0,-105.80263207303582
5,BCHUSDT,CELOUSDT,249.214206964367,6.306680950938622,0.006047809658608538,1,-32.82367565678687,0.0,-96.69591320024504,-0.20807821002402258,1,-7.72734260128372,0.0,-15.916092796149671
21,SNXUSDT,FTMUSDT,14.454194735957815,0.16865203426076167,0.012085556376388652,1,19.486202145587963,1.0,-20.75045161721854,-2.060282121981666,1,-11.732723976189982,0.0,-37.50016306417696
36,DYDXUSDT,INJUSDT,0.09587862778074832,0.04607587291768424,0.005722915256076071,1,19.492172401936553,1.0,-63.09656282601504,-0.533898682119504,1,-12.668306545578922,0.0,-28.153951965902174
34,XRPUSDT,INJUSDT,0.06628996210691926,0.01820766028965387,0.00015512217295870237,1,46.697879850011425,1.0,-7.517357705738587,0.1271527850199186,1,-33.221363541112886,0.0,-32.42136354111289
30,AVAXUSDT,INJUSDT,0.6721886670305784,0.19142388397122803,0.02242595204259689,1,45.78201847702634,1.0,-3.377203245051426,-1.250286085881304,1,-35.44157012061775,0.0,-37.06337757974916
