,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
15,INJUSDT,EOSUSDT,22.291349725901803,0.2729888275996867,0.005960392142052206,2,3.048553517282517,0.5,-9.89894611685663,0.9124417321937711,1,6635.48772233745,1.0,-673.053150528652
3,HBARUSDT,XRPUSDT,0.04152722894601697,0.0006333757359284056,0.029392796448990184,2,7.014832281698889,0.5,-45.13068328856731,2.1550417734833416,3,782.0186492782002,0.6666666666666666,-545.8558523970166
10,DOTUSDT,INJUSDT,0.2546380092602161,0.05453828947137152,0.012347405172178203,1,-9.414905095641146,0.0,-11.492873599302682,-0.9187591980719377,3,124.73583669124153,0.3333333333333333,-18.406091091170914
7,XRPUSDT,INJUSDT,0.05849740984080549,0.008682670644659688,0.012449555687039555,1,-8.468020035262255,0.0,-7.668020035262254,-0.5023597659603176,2,98.00060534039345,1.0,-64.41123892366177
2,HBARUSDT,SNXUSDT,0.005489377647680654,0.0009908319706906099,0.003347728640669597,3,-42.99227404367127,0.0,-34.74758196615233,1.5157023397650702,1,20.979544598827346,1.0,-20.537341063459188
5,XLMUSDT,SOLUSDT,0.006920653584704417,0.0034215692619372884,0.003903390204158725,2,-46.07783397524146,0.0,-44.14225649822241,-0.8526550723685475,2,10.641664201046998,1.0,-4.513792496687986
11,DOTUSDT,EOSUSDT,6.0484375063829905,0.059786357389850234,0.023602531973100544,2,-1.437120990295727,0.0,-2.477294339945381,-0.18472012847279085,3,6.9102359221310525,1.0,-2.458628110742435
14,ETCUSDT,ADAUSDT,55.208228320758494,0.12632705966216312,0.018789743671236918,3,0.2313357943061169,0.3333333333333333,-1.674311197906971,-1.0362248399329042,2,5.940754060417078,1.0,-3.964484425724917
6,XRPUSDT,DOTUSDT,0.21075741296747685,0.014682891188333177,0.00468203162566586,3,-3.6586193466119123,0.3333333333333333,-11.49845924687364,1.0163647266731402,1,2.172578671713331,1.0,-17.30967067381233
1,APTUSDT,EOSUSDT,14.594044710528484,0.08309429166645071,0.008988551330521106,2,-4.964552212084261,0.0,-3.692006507588389,0.39929081288729634,1,0.18248133692178659,1.0,-3.441771698101154
9,DOTUSDT,LDOUSDT,1.6847399127082763,0.055407419168197844,0.01197272778626495,1,-9.310741340705347,0.0,-8.670741340705346,1.2865779913491826,3,0.04779778488867059,0.6666666666666666,-8.833572708891857
8,XRPUSDT,EOSUSDT,1.3655379715080593,0.01787575579776835,0.014563944547666192,3,-6.53586465474543,0.3333333333333333,-12.313786951202374,0.670613187914221,2,-1.4077315586022758,0.5,-13.72791302718434
12,LDOUSDT,FILUSDT,0.5172096554855651,0.033598499300894126,0.010349239309195624,3,-7.340183447120348,0.0,-6.580154112854835,-2.2184660042827096,1,-4.251291468194895,0.0,-12.287116630721513
13,LDOUSDT,APEUSDT,0.5535371879879121,0.027086222958732076,0.006082958259631514,3,2.9289299777716877,0.6666666666666666,-5.035757206440786,-1.786150266502211,3,-4.724449345924284,0.3333333333333333,-11.051841165890156
0,NEARUSDT,EOSUSDT,2.492365762863032,0.02481463310688088,0.004332925937616442,1,1.3570628130253837,1.0,-1.1151781991967937,1.9529877912378824,2,-5.1471802636176,0.5,-15.735458440586617
4,SNXUSDT,DOTUSDT,1.248487673587145,0.09678569838050917,0.026161537706425087,2,-57.381742537003454,0.5,-85.68416539818384,2.6599486247097555,2,-6.187640168347714,0.5,-12.275677199499592
