,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
21,BCHUSDT,CELOUSDT,249.214206964367,10.34877419609992,0.006047809658608538,0,0.0,0.0,0.0,-0.31372534111189077,1,72.47719619047025,1.0,-6.259663477938171
22,BCHUSDT,UNIUSDT,13.334918529491055,11.092853720258853,0.015455605048219715,0,0.0,0.0,-33.12378794289159,-1.7324044143359938,1,61.96277822298603,1.0,-10.772195075032903
31,HBARUSDT,XRPUSDT,0.044426975477014664,0.001529571504290895,0.01529123807492041,1,32.40490986905202,1.0,-7.415000233292637,-0.7666163977661011,1,58.637264087511724,1.0,-12.115216081881396
35,HBARUSDT,EOSUSDT,0.07079502653915247,0.0017445731459890656,0.0069180162880408454,0,0.0,0.0,-1.5161119953656836,-1.88072760493878,1,45.98202159238649,1.0,-16.691861586732113
37,HBARUSDT,ADAUSDT,0.2549191039302962,0.0030813431780124722,0.02872031936191545,0,0.0,0.0,-0.9328751656085131,-0.3716600942215323,1,44.513671715814624,1.0,-3.5520500449785217
50,XRPUSDT,DYDXUSDT,0.48677016205323653,0.039199360668668644,0.00654938734042741,0,0.0,0.0,-11.901941341473227,-0.10340511280461576,1,38.5694806759739,1.0,-29.846443511465917
0,LINKUSDT,NEARUSDT,2.5612913295402655,0.5409959987565314,0.0015611920307458365,0,0.0,0.0,-9.775012751051568,-1.5564941242949113,1,30.77476382233706,1.0,-26.05899644718868
49,XRPUSDT,DOTUSDT,0.22942947451184642,0.047032585647714203,0.0005424158523234091,0,0.0,0.0,-1.7195144491117773,1.283264935958917,1,26.77940363010557,1.0,-9.173692288790855
17,LINKUSDT,EOSUSDT,8.888062913684958,0.5191716980059757,0.0005497286115531141,0,0.0,0.0,0.0,-1.0118065750836187,1,21.849841985455537,1.0,-10.663216057019941
45,XLMUSDT,ETCUSDT,0.018993861731191528,0.01845243020020212,0.019162301992448384,0,0.0,0.0,-5.048597053586686,-0.661428298399049,1,19.729595255198465,1.0,-11.08767053687753
11,LINKUSDT,XRPUSDT,3.223368615700455,0.49894979713909193,0.0002282156826920691,0,0.0,0.0,-21.299340572410706,-1.1195663402854634,1,18.925454005654355,1.0,-15.081905395202025
14,LINKUSDT,ETCUSDT,0.40916241684032667,0.5998681333360356,0.00038674227761695506,0,0.0,0.0,-5.677908460043529,-0.8706340680360333,1,12.618161886641099,1.0,-40.443484803650946
12,LINKUSDT,DYDXUSDT,2.4414210688980633,0.4513342429857767,0.0002919974590053029,1,-2.6704637783829837,0.0,-9.764120199565456,-0.8371906514656335,1,6.057573621907759,1.0,-20.68782291577277
44,1000SHIBUSDT,TOMOUSDT,0.002491883597638349,0.0002672298914616065,0.023933738327460225,0,0.0,0.0,-50.28988984000715,0.17207978914102773,1,5.557951037322402,1.0,-6.298692836192696
7,LINKUSDT,SNXUSDT,1.4556218401803027,0.36757699058407983,8.373239274793493e-05,0,0.0,0.0,-4.756168243123928,1.2304669735455336,0,0.0,0.0,-37.03157423312497
39,SNXUSDT,CRVUSDT,2.0193262026762886,0.2396442025655473,0.014338861667774712,0,0.0,0.0,-14.59174680532162,-0.8250374711292947,0,0.0,0.0,-22.356955696364224
40,SNXUSDT,AVAXUSDT,0.28729336413249373,0.27987265671555245,0.02876938462937466,0,0.0,0.0,-3.1056148379719635,-1.3385786280424703,0,0.0,0.0,-12.432947700039792
41,SNXUSDT,MATICUSDT,4.3351311991059545,0.28924132636784533,0.019494728711371506,1,7.362603609443941,1.0,-46.12366921965707,-1.7889509233509149,0,0.0,0.0,-29.339265031617444
42,SNXUSDT,APEUSDT,1.3333926897244834,0.17543914401691424,0.01427170490245836,1,39.768084762649366,1.0,-17.554187047366703,-0.6124980652299615,0,0.0,0.0,-1.2416381839410302
43,ETHUSDT,XRPUSDT,408.35184102170786,33.512850997175605,0.023454317667480212,0,0.0,0.0,-16.35960145379887,-2.7150583263178225,0,0.0,0.0,-2.0845220703095864
46,XLMUSDT,SOLUSDT,0.0068324748067816335,0.018919038125100054,0.0004959121379864991,0,0.0,0.0,0.0,0.2826417723256746,0,0.0,0.0,-1.9700699805104278
47,XLMUSDT,ADAUSDT,1.0035222489853748,0.017502466410258908,0.01210704817515428,1,10.92234625573671,1.0,-22.386043335102087,-0.6345764639536979,0,0.0,0.0,-11.928742400110515
48,AVAXUSDT,INJUSDT,0.6721886670305784,0.3687478501810071,0.02242595204259689,1,46.56671964866,1.0,-15.629102501076455,-1.790990224103901,0,0.0,0.0,-56.93631724733761
52,XRPUSDT,MATICUSDT,1.1201150966694502,0.05320988065193431,0.00027301335405935585,0,0.0,0.0,-1.0665313636753577,1.1930821339017847,0,0.0,0.0,0.0
2,LINKUSDT,APTUSDT,0.5479340085003699,0.5475830021482105,5.542825392275496e-05,0,0.0,0.0,-9.71950770891363,-1.084564784189428,0,0.0,0.0,-9.146827460418919
51,XRPUSDT,SUSHIUSDT,1.1361657864670693,0.03843523558148946,0.02719223282847585,0,0.0,0.0,-0.8652997024374529,-1.2191814278249857,0,0.0,0.0,-56.175952101717584
3,LINKUSDT,MASKUSDT,0.9324583270077891,0.48626740169356814,0.00018136744893948312,1,71.73091268152689,1.0,-0.6527967067155334,-0.8053176113218838,0,0.0,0.0,-16.211139265236163
53,XRPUSDT,APEUSDT,0.27715421625990444,0.04037428961229142,0.0012349106080284731,0,0.0,0.0,-0.5714895881449403,1.9421192558719635,0,0.0,0.0,0.0
54,XRPUSDT,INJUSDT,0.06628996210691926,0.0401552694990769,0.00015512217295870237,0,0.0,0.0,0.0,0.28075605506089407,0,0.0,0.0,0.0
55,XRPUSDT,EOSUSDT,1.576391410767493,0.03970903375781633,0.00219553165023978,0,0.0,0.0,-24.3810765318446,-0.7079181982229766,0,0.0,0.0,-1.5596301766171117
56,DOTUSDT,MATICUSDT,3.6477324467833214,0.07563022513440934,0.016387699768108045,1,7.650375174468249,1.0,-10.288869593334244,-1.5764398012819976,0,0.0,0.0,-0.6263908104040925
57,DYDXUSDT,INJUSDT,0.09587862778074832,0.057076488553825494,0.005722915256076071,1,-14.664778333076882,0.0,-24.244316814009636,-0.28147691001343433,0,0.0,0.0,-1.6332368690622447
58,LDOUSDT,MATICUSDT,2.4168970333649127,0.072724971787686,0.002343869781339708,1,30.392095036431062,1.0,-0.9236614696139731,-0.6200927410263422,0,0.0,0.0,-3.429230705586056
59,LDOUSDT,APEUSDT,0.6880375985404572,0.12858068156958644,0.007418353335826691,0,0.0,0.0,0.0,1.542621240229269,0,0.0,0.0,-10.693612371125639
60,FILUSDT,APEUSDT,0.8137415773525716,0.07989208834064665,0.014129646578975072,1,3.8231089648394954,1.0,0.0,-0.5482676194224493,0,0.0,0.0,0.0
38,SNXUSDT,FTMUSDT,14.454194735957815,0.38006685818515434,0.012085556376388652,0,0.0,0.0,-21.35176885884223,-2.3559363096682864,0,0.0,0.0,-56.58359627548999
34,HBARUSDT,INJUSDT,0.002902465972663179,0.0018670932944230758,0.009364002396624037,1,56.20841220208054,1.0,-0.10084035880693365,-0.6448631960957919,0,0.0,0.0,0.0
36,HBARUSDT,MTLUSDT,0.02997175266097303,0.002218131785349474,0.0013232166938879628,0,0.0,0.0,0.0,-1.9318396943384821,0,0.0,0.0,-81.93999638807448
23,APTUSDT,EOSUSDT,14.882671298893108,0.1665447579378258,0.0014075816899090977,0,0.0,0.0,-8.99080108237882,-0.30465472717487174,0,0.0,0.0,-9.23005220029501
9,LINKUSDT,COMPUSDT,0.04119203323154913,0.5342477565460958,0.0017366106477592189,0,0.0,0.0,-49.569747007175685,0.10217162523419054,0,0.0,0.0,-42.31404145067209
10,LINKUSDT,AVAXUSDT,0.36612514046307204,0.6381648456293261,1.6399662481470062e-05,0,0.0,0.0,0.0,-0.5147392393631699,0,0.0,0.0,0.0
13,LINKUSDT,SUSHIUSDT,5.543179956704341,0.5392391976151247,0.021526580294984596,0,0.0,0.0,-3.9874211770540953,-1.2556131975779257,0,0.0,0.0,-135.51676714570118
15,LINKUSDT,APEUSDT,1.7048796912234314,0.48587183483824503,0.0002695242761151892,0,0.0,0.0,-19.314800974332343,0.05693540582355183,0,0.0,0.0,0.0
