,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
6,BCHUSDT,BTCUSDT,0.025655726839101927,1.2065941841251344,0.016313279622227235,1,-0.20257323218885417,0.0,-3.340170685499552,-1.7847617124626274,1,4.234661379355418,1.0,-0.5995751871115096
15,GALAUSDT,QTUMUSDT,0.0016763461354682688,0.00013987633941021558,0.0032594259144493936,0,0.0,0.0,-2.6661269472381117,-0.34401242821889977,1,3.150615961402118,1.0,-12.218239550695078
0,LINKUSDT,MASKUSDT,3.3313251776037967,0.0719364546009673,0.008037524978152489,0,0.0,0.0,-1.3033682770301573,-0.2638002212503189,0,0.0,0.0,-5.2882868328891135
13,HBARUSDT,TOMOUSDT,0.042207771054687926,0.0008278485005175862,0.02374916964715477,1,-19.091949931267163,0.0,-18.291949931267162,-2.484869990031031,0,0.0,0.0,-25.048811127921773
22,MATICUSDT,ADAUSDT,1.7595548133151575,0.0010621675522152695,0.014146859676509,1,4.106614416372351,1.0,-0.9499819759918092,1.65825559643249,0,0.0,0.0,-2.4742363820632662
21,AVAXUSDT,DOTUSDT,1.9551685633795142,0.019757632902950562,7.502769031483638e-05,1,3.104746127166047,1.0,-0.19127527569286537,0.2372903242421826,0,0.0,0.0,-0.37713861740675914
18,QTUMUSDT,SOLUSDT,0.2710931597619066,0.035657688014256575,0.01571819505179447,1,13.61039160686268,1.0,-5.5478500136558715,0.8613850698335933,0,0.0,0.0,-6.800045318044212
16,QTUMUSDT,FTMUSDT,22.11124480190276,0.04103779404349027,0.02920083051551406,0,0.0,0.0,-8.205053900682172,-2.154484494442816,0,0.0,0.0,-4.144284798230904
23,APEUSDT,EOSUSDT,1.2787475216456876,0.007240090861794409,0.0013479377849902972,1,12.224357927554054,1.0,-10.830517300935142,-0.41701375507301697,0,0.0,0.0,-3.0965494920262198
8,APTUSDT,DOGEUSDT,37.86609484371955,0.016985859660667763,0.0022179832648138017,2,2.299817579557229,0.5,-2.285540667804971,-0.1481209713763134,0,0.0,0.0,-3.8894888158763834
7,APTUSDT,QTUMUSDT,0.5259026394827016,0.02944032184162472,0.00019960380841351096,1,4.838272076161426,1.0,-9.33756411429494,-0.6018281394310667,0,0.0,0.0,-2.3780780305044056
5,LTCUSDT,BTCUSDT,0.011056172017118874,0.6117320837903085,0.0022020060027800386,0,0.0,0.0,-4.543059348005406,-1.5559422520278177,0,0.0,0.0,-1.4076566048184278
4,LTCUSDT,AVAXUSDT,17.1036189593041,0.4414733476553753,0.029829382548821722,0,0.0,0.0,-8.548387407138435,-1.6415751229893851,0,0.0,0.0,-0.5395443848145736
3,LTCUSDT,QTUMUSDT,21.971487396162193,0.8781239106549121,0.02872230252499126,0,0.0,0.0,-7.468312803948549,1.7400927979865153,0,0.0,0.0,-1.0124713456185197
10,APTUSDT,EOSUSDT,5.423505628710582,0.020608392370497778,0.02691186353429638,0,0.0,0.0,0.0,-1.2823602187644387,1,-0.023296769556396812,0.0,-5.368542882486239
11,MASKUSDT,ADAUSDT,8.431737078846464,0.01568371548117588,0.015861711768109077,1,4.420984044684489,1.0,-1.4539147558146026,0.6910161993130527,1,-0.5240365258569646,0.0,-1.855397436892021
20,FTMUSDT,MATICUSDT,0.4661828825767497,0.000763353893998364,0.0005689486929629776,0,0.0,0.0,-6.663790425075608,0.9037060914045993,1,-0.7115797558224999,0.0,-0.7986313474507694
19,FTMUSDT,DOTUSDT,0.06083748504489843,0.0007993748909799095,0.023197117441539822,0,0.0,0.0,-3.5613187110106086,-0.8608642093546367,1,-1.5709195723074618,0.0,-2.6383005596795583
14,BNBUSDT,UNIUSDT,26.214950693445882,2.6258507424709596,0.005977564199147395,1,2.3612478872565266,1.0,-7.836770569389246,-1.1113525121208825,1,-2.352108448828683,0.0,-2.1509130956764237
1,LINKUSDT,BNBUSDT,0.055171043286513274,0.03038988893870315,0.012443549671023556,1,-0.4691423355628042,0.0,-5.835891754806108,-1.6228843715849854,1,-2.4366850392410955,0.0,-2.599510788531262
17,QTUMUSDT,ETCUSDT,0.7069906565663605,0.045675959176095064,0.0032911010628713815,0,0.0,0.0,-5.798151515196296,-0.4624944367319518,1,-3.046632771257593,0.0,-2.9237232391729604
9,APTUSDT,SOLUSDT,0.15991552835742223,0.01801815266084503,0.004233045331270594,0,0.0,0.0,-6.098269977736601,0.8608118114096035,1,-4.062478470772964,0.0,-4.941671544110837
12,MASKUSDT,UNIUSDT,0.3420345650567773,0.04708239417181957,0.02203688319085576,1,5.808637594300644,1.0,-4.77991058836873,-1.1854539161183741,1,-5.257337492604621,0.0,-8.538833692588966
2,LINKUSDT,FTMUSDT,38.83491370236945,0.04539005088220765,0.012426346212957455,0,0.0,0.0,-4.738395941106114,-1.0519183968785049,1,-6.795493465952087,0.0,-5.995493465952087
