,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
9,FTMUSDT,INJUSDT,0.016979223465242603,0.009633900840033566,0.01810239590933619,2,-5.52603851072483,0.5,-12.924826622194434,1.173978507840663,2,25.84393145721644,1.0,-18.011554520101676
10,COMPUSDT,SOLUSDT,2.543646538740778,3.307199422900712,0.017226228386269495,1,95.71393712798628,1.0,-68.77989634839403,-0.9006612695557394,1,25.031852903238576,1.0,-2.0971974924301833
12,AVAXUSDT,INJUSDT,0.8497443949891206,0.3313495781407139,0.02803106506441205,1,17.873442660359842,1.0,-35.11456820603444,-0.33805888183778354,1,23.969964426618876,1.0,-3.3218603601712275
1,MASKUSDT,GALAUSDT,70.6157984968639,0.0748787219485041,0.024242427134112152,0,0.0,0.0,-3.1742999095168614,-1.2363188248919033,1,13.74907447950585,1.0,-21.090127118015676
7,ETHUSDT,AVAXUSDT,44.779154807288315,10.716296581510417,0.003860831159420253,1,4.0669456126182615,1.0,-1.3494680038348887,-1.7409327728886261,1,13.748642364666026,1.0,0.0
8,ETHUSDT,SOLUSDT,18.198835375752132,13.341863876072784,0.0037473321041665802,0,0.0,0.0,-2.4728060972594155,-1.4296430756183713,1,8.642815413135308,1.0,0.0
6,BNBUSDT,UNIUSDT,2.8709410513814353,3.8142847645737663,0.013158562610651035,2,-18.956722091767627,0.0,-17.5846010546699,1.3354919905411706,1,5.69868364806993,1.0,-3.7971049192479045
3,BNBUSDT,XRPUSDT,22.03126033361231,3.648094812404904,0.009923908277784596,1,8.503074341824057,1.0,-5.118962386747702,1.4497566303695952,1,5.416502044552016,1.0,-20.16436320203199
15,DYDXUSDT,APEUSDT,0.4046106004310736,0.04417016510584235,0.013490028000760268,0,0.0,0.0,-4.436568577985058,-0.17538559584314117,1,1.1628223478327602,1.0,-10.165079937543895
11,AVAXUSDT,XRPUSDT,9.26241475154041,0.5373445984892868,0.004451298654111587,1,-0.9314661734765023,0.0,-33.39772950562545,-0.9034744412879694,1,0.9157865961084404,1.0,-2.369376510682053
16,DYDXUSDT,INJUSDT,0.05572997286477804,0.04551562815515645,0.007495265020388554,1,54.083513991826784,1.0,-23.514494017994448,-0.5127978043637378,0,0.0,0.0,0.0
14,DYDXUSDT,MATICUSDT,1.0495687871944968,0.05147326991675442,0.006871405634412126,0,0.0,0.0,-13.65032421931112,-0.5138987487667279,0,0.0,0.0,-11.223314369221615
0,LTCUSDT,BNBUSDT,0.5349955055973352,1.07419401259987,0.02788131995962125,1,-6.54990781103556,0.0,-14.376083426397694,-2.2108585744045173,0,0.0,0.0,-7.452559941317956
5,BNBUSDT,MTLUSDT,42.365854673069265,2.660772110395436,0.007061227313840261,1,15.380742662914919,1.0,-8.523362470909413,1.239485548404141,0,0.0,0.0,-5.076265326790292
2,MASKUSDT,APEUSDT,1.307957217900411,0.07597818146563724,0.023179187228735566,0,0.0,0.0,0.0,1.305220359371908,0,0.0,0.0,-18.129453652657347
18,ETCUSDT,MTLUSDT,6.408339457541632,0.21356099480483043,0.013966143618921265,1,52.2364380586773,1.0,-36.30307689356708,-1.9147579406776765,0,0.0,0.0,-23.845330589044885
13,DOTUSDT,DYDXUSDT,1.442265549812436,0.10213382224582844,0.023500260207647332,1,-33.77223171767989,0.0,-32.97223171767989,-0.1741622005454575,1,-0.8904462770864345,0.0,-18.929686773406385
17,DYDXUSDT,EOSUSDT,2.5450740976029924,0.042539935408330655,0.011352931254530857,1,10.083601911379358,1.0,-18.244710105696697,-0.2916663725842578,1,-1.1823993697961837,0.0,-3.3662553589523405
4,BNBUSDT,OPUSDT,5.727582363084478,3.865275264668802,0.024704823081253616,0,0.0,0.0,-3.481779846469905,1.495611551766131,2,-26.6601989990437,0.0,-55.02579811167743
