,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
1,LTCUSDT,BNBUSDT,0.5349955055973352,2.284938314757006,0.02788131995962125,0,0.0,0.0,0.0,-2.6422276377351186,1,30.520476786383238,1.0,-2.6001835570723344
0,LINKUSDT,XLMUSDT,30.66818363417063,0.27334614598394663,0.025423027907700613,0,0.0,0.0,0.0,-0.20951142773217543,0,0.0,0.0,0.0
26,LDOUSDT,INJUSDT,0.1601202387822484,0.09343049611293522,0.020255925105541854,0,0.0,0.0,-4.921303866535835,-1.021604832618217,0,0.0,0.0,-58.56870927950799
25,SUSHIUSDT,INJUSDT,0.04442836411387281,0.024488726350471668,0.012282162544272364,0,0.0,0.0,-29.301637470110126,1.0274766493284058,0,0.0,0.0,0.0
24,DYDXUSDT,EOSUSDT,2.5450740976029924,0.07489378862447031,0.011352931254530857,0,0.0,0.0,-72.93353608072074,-0.6733999166168162,0,0.0,0.0,0.0
23,DYDXUSDT,INJUSDT,0.05572997286477804,0.09602883460340729,0.007495265020388554,0,0.0,0.0,-8.835635957107218,-0.8103738328219635,0,0.0,0.0,0.0
22,DYDXUSDT,APEUSDT,0.4046106004310736,0.09000860791302662,0.013490028000760268,0,0.0,0.0,-50.73739143618548,0.6939495386159538,0,0.0,0.0,0.0
21,DYDXUSDT,MATICUSDT,1.0495687871944968,0.10031140012025117,0.006871405634412126,0,0.0,0.0,-68.7911962107862,-0.3642422895098852,0,0.0,0.0,0.0
20,DYDXUSDT,LDOUSDT,0.1904700041636906,0.10079167515850579,0.02542093923165512,0,0.0,0.0,-69.33962022792508,-0.9545890888297203,0,0.0,0.0,0.0
19,DOTUSDT,DYDXUSDT,1.442265549812436,0.1318002552772084,0.023500260207647332,0,0.0,0.0,-13.115465815588829,-1.2457128645633497,0,0.0,0.0,0.0
18,AVAXUSDT,INJUSDT,0.8497443949891206,0.3210696743708669,0.02803106506441205,1,46.56671964866,1.0,-15.629102501076455,-1.4032785352476094,0,0.0,0.0,-56.93631724733761
17,AVAXUSDT,XRPUSDT,9.26241475154041,0.9690381874810859,0.004451298654111587,1,44.06054527996992,1.0,-1.2561465579314222,-2.1528519467300042,0,0.0,0.0,-15.829125769773055
16,COMPUSDT,SOLUSDT,2.543646538740778,3.7025365225818203,0.017226228386269495,0,0.0,0.0,0.0,-1.516006711563165,0,0.0,0.0,-36.14341874670581
15,ETHUSDT,SOLUSDT,18.198835375752132,26.773457979900744,0.0037473321041665802,0,0.0,0.0,0.0,-1.5778905994177428,0,0.0,0.0,0.0
14,ETHUSDT,AVAXUSDT,44.779154807288315,17.64515275189245,0.003860831159420253,2,12.632552003871737,0.5,-4.688134098532146,-1.911540810216618,0,0.0,0.0,0.0
13,BNBUSDT,UNIUSDT,2.8709410513814353,4.588826121732694,0.013158562610651035,0,0.0,0.0,-18.833455530171896,1.6962522948688739,0,0.0,0.0,-4.282377085786896
12,BNBUSDT,MTLUSDT,42.365854673069265,3.812108997235005,0.007061227313840261,0,0.0,0.0,-0.8714334666528138,2.0966418328236194,0,0.0,0.0,-0.9690103923458206
11,BNBUSDT,SUSHIUSDT,30.79836994216889,4.397067924894123,0.00731073484281264,0,0.0,0.0,-20.029645105105843,2.015723505085586,0,0.0,0.0,-5.841579112984351
10,BNBUSDT,OPUSDT,5.727582363084478,4.625709781877597,0.024704823081253616,0,0.0,0.0,-0.8862034992492978,1.8192472122317165,0,0.0,0.0,0.0
9,BNBUSDT,DYDXUSDT,14.389761594412805,4.6378994898316535,0.02963303066066729,0,0.0,0.0,-16.652515593637233,2.0241444816959886,0,0.0,0.0,-30.041835764152147
8,BNBUSDT,XRPUSDT,22.03126033361231,4.823484461329399,0.009923908277784596,1,-2.7066538712606762,0.0,-7.568607464876835,1.9925935862244388,0,0.0,0.0,-30.633718914058214
7,LINAUSDT,MTLUSDT,0.009427741872227287,0.00039996454901771654,0.005966917457767424,0,0.0,0.0,-46.49594716314621,2.5599670982359664,0,0.0,0.0,-33.39883050778998
6,CELOUSDT,SOLUSDT,0.011682730360084978,0.0214492067763482,0.028647901327873444,0,0.0,0.0,-19.226539996611454,0.6650693209183357,0,0.0,0.0,-226.4719777219904
5,MASKUSDT,APEUSDT,1.307957217900411,0.08973181865020563,0.023179187228735566,0,0.0,0.0,0.0,1.8681605953404654,0,0.0,0.0,0.0
4,MASKUSDT,GALAUSDT,70.6157984968639,0.10770258071329718,0.024242427134112152,0,0.0,0.0,-3.7251817873369095,-1.36690779817063,0,0.0,0.0,-30.223236484394064
3,BCHUSDT,BNBUSDT,1.4865555730637356,12.477905160104648,0.004680381027202399,0,0.0,0.0,-35.72684120105119,-1.9517216106243445,0,0.0,0.0,-6.589774795359533
2,NEARUSDT,SUSHIUSDT,1.4648019463680308,0.03606659429292557,0.01784046958845386,0,0.0,0.0,0.0,0.1065543198351875,0,0.0,0.0,-24.99828309847902
27,ETCUSDT,MTLUSDT,6.408339457541632,0.35489996308585964,0.013966143618921265,0,0.0,0.0,0.0,-1.2081158679677497,0,0.0,0.0,-16.020978722638265
