,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
8,HBARUSDT,STMXUSDT,0.9566863649747075,0.0022591324222844566,0.00815953419750721,0,0.0,0.0,-3.5393301961221817,-1.956803961294121,1,91.69797065672738,1.0,-31.408410137247287
0,NEARUSDT,STMXUSDT,28.609191863985416,0.06981730495532872,0.028357231318604622,0,0.0,0.0,0.0,0.8078304614245415,0,0.0,0.0,0.0
34,BTCUSDT,SOLUSDT,119.86200862303508,270.87076476663213,0.0013395465374969541,0,0.0,0.0,0.0,-2.411829420572916,0,0.0,0.0,0.0
25,DYDXUSDT,STMXUSDT,15.77502930012365,0.05790600019787922,0.0038664587078616145,0,0.0,0.0,0.0,-1.0793252263250173,0,0.0,0.0,-35.38345402658467
26,DYDXUSDT,SOLUSDT,0.005838898960406066,0.05362074756908081,0.0029312452963861533,1,53.84026506862909,1.0,-0.7823932312494093,-1.0731880115337231,0,0.0,0.0,0.0
27,DYDXUSDT,INJUSDT,0.09432437628286636,0.03649604914286542,0.011366444908767521,0,0.0,0.0,0.0,-0.2606075217478085,0,0.0,0.0,-4.781664087296937
28,DYDXUSDT,EOSUSDT,1.6599751123235924,0.037595744559521464,0.02362186527963554,0,0.0,0.0,0.0,-0.7829494605383163,0,0.0,0.0,-10.181166403273165
29,DYDXUSDT,MTLUSDT,0.1986791773236571,0.051140180576326626,0.005732927400942612,0,0.0,0.0,0.0,-1.320138536227982,0,0.0,0.0,-25.681732061027983
30,DYDXUSDT,ADAUSDT,1.9093466553745433,0.050247863661305445,0.0055346573983073265,0,0.0,0.0,0.0,-0.9641896509111905,0,0.0,0.0,-0.5697402655459937
31,DYDXUSDT,UNIUSDT,0.015546987445873302,0.05558426074919113,0.00382622423497323,0,0.0,0.0,0.0,-1.4913126533490129,0,0.0,0.0,-3.189501442088025
32,BTCUSDT,KNCUSDT,415.8985315595162,367.0953359684245,0.008107118893566441,0,0.0,0.0,0.0,-3.035678457551339,0,0.0,0.0,0.0
33,BTCUSDT,APEUSDT,869.7616514390011,294.3023460618252,0.013758477402922329,0,0.0,0.0,0.0,-2.5749107925353667,0,0.0,0.0,0.0
35,BTCUSDT,AAVEUSDT,34.23743663732439,312.7423779991254,0.00025562449117085033,0,0.0,0.0,0.0,-1.581679396611709,0,0.0,0.0,0.0
23,DYDXUSDT,MATICUSDT,0.6300690167915832,0.04362029392368642,0.007583559114939991,0,0.0,0.0,0.0,-0.7609756326239888,0,0.0,0.0,-1.9878509040696368
36,BTCUSDT,TOMOUSDT,18.321999517766244,348.44940266573684,0.01535404705048332,0,0.0,0.0,0.0,-3.0252892313127755,0,0.0,0.0,0.0
37,BTCUSDT,UNIUSDT,32.96560867529422,347.2822252424092,0.01835321447514502,0,0.0,0.0,-4.357808695325866,-3.052793230695806,0,0.0,0.0,0.0
38,LDOUSDT,FILUSDT,0.429490693458764,0.06452301030501277,0.0009623300001602269,0,0.0,0.0,-0.2894243738358224,-0.7846765144426906,0,0.0,0.0,0.0
39,LDOUSDT,APEUSDT,0.4950430686465858,0.04141805446439663,0.002603172794018584,1,23.705903768163207,1.0,-1.2384838893318717,-0.34141826267122805,0,0.0,0.0,0.0
40,KNCUSDT,STMXUSDT,52.314879719191865,0.06623470111649817,0.005539369836584878,0,0.0,0.0,0.0,-0.9292505079177372,0,0.0,0.0,0.0
