,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
7,HBARUSDT,STMXUSDT,0.9566863649747075,0.0009929128782343697,0.00815953419750721,0,0.0,0.0,0.0,-1.9243994630678776,1,26.1861121022292,1.0,-50.30091854620588
17,DOTUSDT,AAVEUSDT,0.017520982034380586,0.0794209754738364,0.013233788726713396,0,0.0,0.0,0.0,0.2670823109619975,1,19.05867432285371,1.0,-0.7906085103458875
33,LDOUSDT,APEUSDT,0.4950430686465858,0.025619056518912022,0.002603172794018584,0,0.0,0.0,0.0,-0.3251017502741124,1,15.716507634806884,1.0,-2.254407896896493
4,MASKUSDT,APEUSDT,0.8030942905680107,0.08730564330252022,0.0015806624085694073,0,0.0,0.0,0.0,0.8341253582300086,1,4.151948775330602,1.0,-6.420887952010833
34,ETCUSDT,ADAUSDT,55.86998684627338,0.12850280698347574,0.005349424691145291,1,-21.816291847540864,0.0,-38.3061471259059,-0.028775050246222036,1,3.1695774892689466,1.0,-4.824149612651523
18,DYDXUSDT,SUSHIUSDT,1.0535886867904767,0.03395660754493731,0.022296195506495267,1,15.86981052431026,1.0,-50.50625273901076,-0.825506418457634,0,0.0,0.0,0.0
26,DYDXUSDT,EOSUSDT,1.6599751123235924,0.030175422917724938,0.02362186527963554,1,-8.070298937489573,0.0,-18.534531955950055,-0.5972801473404251,0,0.0,0.0,-9.832668329524928
21,DYDXUSDT,MATICUSDT,0.6300690167915832,0.03862473252878502,0.007583559114939991,1,0.3331435690983188,1.0,-9.957381991058297,-0.8370007924862245,0,0.0,0.0,0.0
23,DYDXUSDT,STMXUSDT,15.77502930012365,0.04437528274011219,0.0038664587078616145,0,0.0,0.0,0.0,-0.9094140760113099,0,0.0,0.0,-8.37731230153371
24,DYDXUSDT,SOLUSDT,0.005838898960406066,0.04726701046157599,0.0029312452963861533,0,0.0,0.0,-11.439522035868634,-0.9799903883931075,0,0.0,0.0,-4.067519392262254
25,DYDXUSDT,INJUSDT,0.09432437628286636,0.02987614995890374,0.011366444908767521,1,24.34914935899513,1.0,-15.738284449308022,-0.47389849194517597,0,0.0,0.0,0.0
29,BTCUSDT,APEUSDT,869.7616514390011,251.9140635748833,0.013758477402922329,0,0.0,0.0,0.0,-2.222154329468013,0,0.0,0.0,-3.426258558699458
27,DYDXUSDT,MTLUSDT,0.1986791773236571,0.044189703200165215,0.005732927400942612,1,42.916002235938315,1.0,-30.88295043238398,-1.1505790727483627,0,0.0,0.0,-84.94754671213585
28,DYDXUSDT,ADAUSDT,1.9093466553745433,0.04471995366521577,0.0055346573983073265,0,0.0,0.0,-7.956628855305536,-0.7867965949524014,0,0.0,0.0,-0.5550585640873997
19,DYDXUSDT,LDOUSDT,0.15532860960160844,0.04282017882636003,0.006946132108023144,0,0.0,0.0,-16.76285116877891,-0.9103069687320369,0,0.0,0.0,0.0
30,BTCUSDT,SOLUSDT,119.86200862303508,257.7836473472687,0.0013395465374969541,1,24.148849633621154,1.0,-1.8386421598339484,-2.1399176783039575,0,0.0,0.0,0.0
31,BTCUSDT,AAVEUSDT,34.23743663732439,269.8887322471664,0.00025562449117085033,0,0.0,0.0,0.0,-1.6637545149796036,0,0.0,0.0,-2.1599664894118167
32,LDOUSDT,FILUSDT,0.429490693458764,0.02706935206695171,0.0009623300001602269,0,0.0,0.0,-12.541891325381982,-0.6965470563495331,0,0.0,0.0,-9.013481414687018
20,DYDXUSDT,ETCUSDT,0.014970453842451492,0.04698568617329461,0.005116484222569415,1,-27.78333656504385,0.0,-28.02876496300047,-0.9750659273682395,0,0.0,0.0,-10.583219584061451
35,EOSUSDT,ADAUSDT,1.5342673775543858,0.012600877260556516,0.00020381365704761028,0,0.0,0.0,0.0,-0.30220301258554577,0,0.0,0.0,0.0
1,APTUSDT,INJUSDT,0.5484728880938328,0.10292623703612439,0.029490754490412566,1,15.295193906091077,1.0,-4.093226043570014,0.05007571582638881,0,0.0,0.0,-12.429361818024587
16,XRPUSDT,AAVEUSDT,0.002452112323961801,0.020722168697066053,8.130891415070636e-05,0,0.0,0.0,0.0,-0.40592511712829543,0,0.0,0.0,-13.865439642329752
15,XRPUSDT,SOLUSDT,0.009412200380088954,0.01891406948969179,8.391314079531677e-05,1,19.834389781089396,1.0,0.0,-1.392322036164053,0,0.0,0.0,-13.181632193372225
13,XRPUSDT,DOTUSDT,0.12310854644259828,0.013475138701398232,0.004409845409807801,0,0.0,0.0,-3.37317158870994,-0.8972133056289663,0,0.0,0.0,-1.380228777654602
12,1000SHIBUSDT,TOMOUSDT,0.0031129747389776977,0.00015640825577323438,0.02023963120789698,0,0.0,0.0,-8.174107591707394,-0.27851860096804243,0,0.0,0.0,-1.3863725540184504
11,ETHUSDT,AAVEUSDT,3.877554891190508,9.144588390694334,0.010298557201621072,0,0.0,0.0,-11.715335723135082,-1.2589270916793514,0,0.0,0.0,-3.0533996829603822
10,SNXUSDT,DOTUSDT,1.6672474405807707,0.0836939193949117,0.007085188425114882,0,0.0,0.0,0.0,-0.09012697324582392,0,0.0,0.0,-24.969892126502597
9,GALAUSDT,FILUSDT,0.006433156403199033,0.0009116164043401324,0.014774880836930822,0,0.0,0.0,-19.646141193452028,0.9266776358541625,0,0.0,0.0,-14.823016783992255
8,HBARUSDT,EOSUSDT,0.07313124061477337,0.0006795406742059569,0.00934631356454677,1,-13.213217890098514,0.0,-20.499504572413123,-1.5234220617564966,0,0.0,0.0,-35.23218561518371
5,CELOUSDT,BNBUSDT,0.005032468793803443,0.008383357757896757,0.0037781965688665,1,-1.550211856897663,0.0,-7.464951540067252,-2.002708249999459,0,0.0,0.0,-224.31087191086607
