,sym_1,sym_2,min_trading_qty_symbol_1,min_trading_qty_symbol_2,estimated_trade_qty_symbol_1,estimated_trade_qty_symbol_2,estimated_trade_value_symbol_1,estimated_trade_value_symbol_2,std,each_z_score_revenue,p_value,hedge_ratio,initial_intercept,trading_oppotunities,estimated_returns,win_rate,recent_trade_qty,peak_loss,recent_z_score
22,EOSUSDT,1INCHUSDT,0.1,1.0,409.9643012465593,16.30045404418974,309.52304744115224,5.476952558847753,0.010706446480970995,4.389260850404957,0.01978748224985508,0.0397606669522827,0.7487446154983978,17,226.00816385310628,0.9411764705882353,409.9643012465593,-40.65685460608688,-0.7868633249115132
24,EOSUSDT,GALAUSDT,0.1,1.0,414.2982581901196,85.55743370041448,312.7951849335403,2.2048150664596813,0.010616638397306088,4.398454795838256,0.026091310368327167,0.20651169057329843,0.7590303030156476,16,217.01896613293903,1.0,414.2982581901196,-41.38462656095296,-0.8146210762263864
14,EOSUSDT,MKRUSDT,0.1,0.001,393.1371006507952,0.018432166472678025,296.81851099135037,18.181489008649603,0.010956355430739497,4.30734980774052,0.025668326043155058,4.688483086985584e-05,0.7199951341574321,16,209.02515384193052,0.9375,393.12789912840566,-39.20849792218426,-0.8693585278784541
25,EOSUSDT,GMTUSDT,0.1,1.0,412.78361576395025,14.346058689878287,311.6516299017824,3.3483700982175923,0.010616709934576557,4.3824039143115625,0.025793993844290534,0.03475442857228631,0.755936982679149,16,208.96153958228936,1.0,412.7817358302968,-41.258364502977855,-0.8141430310089586
12,EOSUSDT,COMPUSDT,0.1,0.001,357.0849987340767,0.655891735853396,269.5991740442279,45.40082595577207,0.009180892164889992,3.2783588670774373,0.0029362210417737578,0.001836794427597454,0.6282416683330481,19,192.71394623287122,1.0,357.09243409840883,-30.950721862442364,-0.15910047217347265
9,EOSUSDT,LINKUSDT,0.1,0.01,380.6974717808407,4.007180468749492,287.42659119453475,27.5694016249965,0.0103497061680622,3.9401069718558523,0.03580401792973441,0.010525891989785366,0.6921409627729223,15,191.96644648200456,0.8666666666666667,380.68778616394286,-37.281291711422924,-0.8865795789978146
28,EOSUSDT,LDOUSDT,0.1,1.0,362.3017959660966,20.10773232085211,273.53785595440297,41.46214404559705,0.007496503327519468,2.715996619026123,0.004254394607044876,0.05549995209721165,0.6459746523568436,16,183.73518926705228,0.9375,362.2925453228926,-32.53400348637212,-1.1980891680522945
26,EOSUSDT,OPUSDT,0.1,0.1,397.36557981112645,9.646043659565928,300.01101275740047,14.987058033867584,0.01051199550830332,4.177105190128906,0.03591335487223606,0.024274985428156183,0.728434706982583,15,174.54803666165395,0.8666666666666667,397.35827898196925,-39.426040071254455,-1.011364703692952
29,EOSUSDT,APTUSDT,0.1,0.1,367.02510297951216,5.026667628394793,277.1039527495317,37.89604725046834,0.010686965268162202,3.922384528085702,0.039980607763897315,0.013695705246284988,0.6605536545716462,16,170.0639537554559,0.875,367.0192462056585,-35.25631352048008,-0.8576606397045914
15,EOSUSDT,SNXUSDT,0.1,0.1,344.53601269189636,20.25666682082623,260.12468958238173,54.87531041761826,0.00965354407272422,3.325993583161893,0.017992009534649713,0.05879404786326615,0.6058162945733357,16,151.3807571743774,0.875,344.4917063190872,-28.29905409776921,-0.20717025823058705
17,EOSUSDT,SOLUSDT,0.1,1.0,334.1899530034674,2.3799910961836863,252.31341451761787,62.686585482382114,0.007234377348366443,2.4176562260599304,0.009502970107864031,0.007121671596629336,0.573534079513778,19,139.0021464464964,0.9473684210526315,334.16218051725326,-29.87274536458571,-1.0408414943534314
