,sym_1,sym_2,min_trading_qty_symbol_1,min_trading_qty_symbol_2,estimated_trade_qty_symbol_1,estimated_trade_qty_symbol_2,estimated_trade_value_symbol_1,estimated_trade_value_symbol_2,std,each_z_score_revenue,p_value,hedge_ratio,initial_intercept,trading_oppotunities,estimated_returns,win_rate,recent_trade_qty,peak_loss,recent_z_score
25,EOSUSDT,1INCHUSDT,0.1,1.0,410.0031616970961,15.051119680296862,309.9623902430047,5.03610464502733,0.010736689165943013,4.402076504195594,0.025039775056897393,0.036709764914974956,0.7501454521788837,17,233.05092955735012,0.9411764705882353,410.0051207561888,-40.74396651006205,-0.5224893325508284
12,EOSUSDT,XLMUSDT,0.1,1.0,413.9554983082585,10.375437872808996,313.3643122193517,1.6356877806483383,0.010614486130101164,4.393924895272125,0.0313904725806152,0.025064138331803876,0.7613286344460006,16,230.9172030237044,1.0,414.5017152420046,-41.51119625376985,-0.6641946967735786
26,EOSUSDT,GALAUSDT,0.1,1.0,416.30842861600905,10.521677012321092,314.72917203370287,0.2709331830672681,0.010617168358099595,4.420016675512056,0.029784576437654524,0.025273754478860155,0.7639805805763629,16,230.69143059216145,1.0,416.3081505042696,-41.761842187007325,-0.5761697055420136
17,EOSUSDT,MKRUSDT,0.1,0.001,393.66885493623323,0.017249697303087442,298.00732318672857,16.99267681327144,0.01094341583033954,4.308081979020814,0.03234281399985793,4.3817785143001874e-05,0.7231999321955526,16,222.7137368203139,0.9375,394.16361639601485,-39.369989044814,-0.5986646595225344
27,EOSUSDT,GMTUSDT,0.1,1.0,413.1506943455072,11.39337794597741,312.34192492520344,2.6580750747965296,0.010629298126571596,4.3915019013984535,0.03013381128754544,0.027576809386769235,0.7579046331811742,16,217.95379580583017,1.0,413.14920000741716,-41.37233098637642,-0.5692445263785212
11,EOSUSDT,LINKUSDT,0.1,0.01,378.0616287619191,4.16652401319457,286.19265297277275,28.807347027227255,0.010346419396013381,3.9115841687107302,0.04210179804117706,0.011020753486248138,0.6889500436460059,16,203.95679386441665,0.875,378.5259475274774,-37.08681156957744,-0.7267337121784276
15,EOSUSDT,COMPUSDT,0.1,0.001,355.40317837000515,0.6644469274816553,269.0402060260939,45.96643844318092,0.009599321978486347,3.4116295413510938,0.00389181173404786,0.0018695582029655041,0.6258459620479537,18,187.17612996621244,1.0,355.8121337542249,-30.847799966509637,0.2643214979424755
29,EOSUSDT,LDOUSDT,0.1,1.0,363.17999453592637,19.45624988251921,274.5640758691603,40.43592413083967,0.007627586224952445,2.770186723500536,0.003983872544284877,0.05357192074244212,0.6500484829496609,16,187.06217224524133,0.9375,363.19569770537265,-32.812462910283664,-1.2408441165333275
30,EOSUSDT,APTUSDT,0.1,0.1,370.97181651521646,4.5706941935030905,280.45469328550365,34.545306714496355,0.01070407865396754,3.9709115023840917,0.04775715755085904,0.0123208664109275,0.6712275031755915,16,181.0849663541932,0.875,370.982582533857,-35.844332871799566,-0.6482785450368762
20,EOSUSDT,SOLUSDT,0.1,1.0,333.3110276716523,2.3630094640388744,252.3164479474408,62.68355205255922,0.007269235245423583,2.42291627003913,0.0096062163887195,0.0070895028002694715,0.5744661433385829,18,140.77622798438748,0.9444444444444444,333.67160491933936,-29.91571619194297,-1.1792558253789402
18,EOSUSDT,SNXUSDT,0.1,0.1,342.7990115966328,20.442411867900166,259.49885177865104,55.54203304508475,0.009723148612967032,3.3330857341322697,0.018694846692971803,0.059633812164996816,0.6037432040738653,15,138.41584104864353,0.8666666666666667,343.1947657402298,-28.219652030233526,0.1516585271690684
32,ETCUSDT,COMPUSDT,0.01,0.001,14.789128112495517,0.5398021219252662,277.65109118399084,37.34890881600917,0.19435892150367026,2.8743989899242393,0.014618525625493522,0.03649992871920426,16.244451116811405,18,118.79145772177081,0.9444444444444444,14.79475096141741,-17.25679567883962,-0.4670943671350785
